source,target,edge_type
ce4fb8cd0198edf92268b3d38a1de41739520401,823db55bbc9cb673097f34ffc12e6233a68f1e4c,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,56caad6af6bcaa12f70fec562e446233a399ec62,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,5df98eca45d771c9bc893885694fd7aea2578c62,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,66e3b9df20eae3a6e08a0305e29a4007fbdad7a6,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,b504e9fea66c96b1f8790c4263e55525bf136156,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,20483aa72107c4bf1ba0319d1c0f77ccda77d23d,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,d107f890232fd5a63a859862cc706aef5b93927c,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,0ff176d1606921ae73e353b0fb63cec3150cb01e,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,c2f2acdccfad4965c1353d652cee08535d2e03d5,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,6170f50ac30c9400b9213746b8c6bde62e0219c8,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,096fd87ae97f2cd5b5791b6016092c155f4cbad3,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,d7e85e0bd521ac681e1e3caeb187be8a57f06148,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,4d9147dc56b02ef5a16042a31f1eb8154ad022ab,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,5d02a974d980e0baee77192c97a911fadab2beb4,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,874ad3bf8857b426c12c7cbc864b25eea6b7691b,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,47fe8e4c7a8c7f78e08582babaefd509aba8dff9,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,d8cd040f673b1df552c8b48c26030629c1561ac2,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,135d901d714c3a98e9f8bf5c1e8e8c07237472ac,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,9b65790939f3340a09dd0d1182bb9dc4fdfd47ef,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,a7aa779371238d43a03c93edf9772166bab3092d,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,2556a12b3d1000bbd18e81e1a84686d642e6ea2a,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,bc717b5cd670db50251e31df04cffae070bd9f03,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,7c891fb1bd8c8ba548c9e54c42d86712d6e137e3,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,f70dc7e2acae36a997563d4f7ffc353b5390554d,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,75a249f4da18ae9402e6da05255b35986098d03f,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,77aa4989a20c32b721aee946e58eb433fede5525,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,09f504892afcf9e5173ff01b9c348d9c8b706ddf,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,90f2f329b550c03937aaa71793c9d5556afe0138,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,deee5b679abdc6f6597f529117fbb7972a48f229,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,6f391bc5906a278fc2d9b99f8623abd26a1c17d8,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,95ed2abf383a0bf5ed712a7de42de1b68bb442e8,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,9cfd621747ee4e856919f67e2e31f66a17367a9b,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,d89411bf314b12dd3d123fa9306d8b336e1f5ad7,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,470e155949907ef9e0fd2139cbe2bce249178933,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,f6bf1fbf4a8a3c04b0e1713bd454b50efd41fcb0,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,601fbe5c833e96b86ba73ef6c363c7494eaceec9,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,c26142c12b8667147f530567e472304a845a63b6,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,c8d0520d34a68e6e0bb86ea195535f99960a0540,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,97ba8e838fd3ccf8e795eb5e09a3f2e934f4a08a,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,ab57df4b02051da367f572de4bfec77e3c452570,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,f18e4096c81f3041f3a0fad20638f1bec7456554,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,377a50681f6cae481400fbaf6c20008ca362758a,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,3d39c3a8127e6b991a54a8f4ee9e63cdf0b79ae5,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,f4d28ff54b0fe049f26a22b0612c3c12fab85421,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,c95fcb6e5c8f38e3c34edda60ef60257a5495129,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,d618e6c9afff28f748b406f4144b413ada410f97,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,3fc8ec5c6eb83f182db6e15d0824eff33cf10275,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,c65d1db6e82afd0cdc8e7641c9c2db8f34a287dc,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,48a6b88ff437d8499ca837155f0c9b71060d541c,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,603b86531dec4432b413290f6b78c16a15db54c8,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,6b3d67d7c17b72bdb9bc1c9022ed0ed7d01f208b,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,e98ec947f0f1d86cd60bd2ec843cfbf4f6350312,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,9190233e2f574da386e8996e85fae4cd131d2a45,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,aebabac2693f0e95379e0f4ba1da233f1b99d5e5,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,6cea2a6cbaa0570f1636bf045f7467fdc9c01c36,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,30ff91c02f63abd249c34dc57cd2ad446cb46130,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,a4ad455d969fdd6b96a4e39899df07c67d8ae322,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,b93dd8ff465888b8a15c941b6557c9c81a03086a,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,8abc1bed9219000b0dc656765388f8bf2b175006,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,a001795d0ae862079afcb4a4083aa2cabb1aef76,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,39479cd1a479bd787e69a9f88d8aafb687bfcb6a,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,436eccf586b2c0865d7d819e9c2a8f02cb4e01ec,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,36bd188cbc8bef97ed51d0e8058fcd09782361f7,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,f1578f5c608d331d60e64f03a95d29d45670b3d6,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,4ddbf8322817540d5618d5d99a04c3b4c7268c6d,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,9d0214c564b37c5d11c4b23e9396341fe4547cb4,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,c577f377c0451fbb7200b19ba8e77fd68de2a3fa,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,6fe4c67f624864eadf77339689187a89fc02f84d,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,c5368b799ac746a127513d4deec3c9d1a2e17ad7,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,d3dedaeaf84957bfbc61e95194dd34c6f4669967,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,4326e3635b0c32e92cdea6a07c6cfe30b0222fab,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,84214abb242e775e246d0a99915c8f75a492f82b,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,77ef0fc76494264719c3f8fdc09ff3c2f7a32557,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,0b07233294ceefaeaaad44ad806b8e654f8c41d2,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,db98cc7f4cb2ce983e82f3590f42d64445dae5f8,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,a032fe9295842d26ec4dc9cc2d9e8b5b02ae9c04,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,bdfc9c7bfaea2e4e6f07db8f1bb043055ef6d320,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,8bc611de28cca11cac5863e2e556d9fb1e413eb7,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,7aecae50b523dcb4ee0dbf012f1b2f210a0e4880,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,cc01a89491e8de46ffb2d4e34d8c7562b80478c8,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,1de27dc5fe841a90fd7d2e3c6fa6babb609fded8,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,20f6460791e7ccde73aa1f776914ab6f1bc8c958,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,6b6dbdba902762a1f9bfe5245d5d8b57b3d6385c,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,b8a0708e23756a33f3ba5793edb7ef7c5d59496b,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,28bed8861d67333b0c2d4105c7fdd9bf7c91e60c,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,8cc2107697ed59d88877f1d634b1c6a6a91f1d0c,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,32b19fec0d036c7a323c5649cbd9af835ec3f532,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,095d0142b7c24451d723791fd549422c2aabccd7,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,c3a420bf0f2327b6cde07efe8205dde08e0a89ff,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,d0336fe02d5c97dcc02fddfc2501001a7a9700e3,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,449fee5e195cb1e47c5b7b9095d90c3acabbf575,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,b4dea39b8469a92e319a70ca6be7c327d7b5e1db,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,45f673eb74686e3b3f34b52c6a4f9539eeeb5b81,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,32da5a5efdc739210c0fc698950c7e6769f14b98,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,301da8113ba2693e9b5a78e5c8913d2328cdf98d,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,22ccd30939eb0a6a2a3da60e295930452e8cba2d,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,76608953e805f06c1a622d26ef5c5f1e17d8e6e6,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,b2d84c8a00afb91ca674a42d3d8828c418abd29a,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,76d947e0ae30ebc58ea33de582e9ccada6fdd2b4,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,c3ae3185fb4c991efff2cb1efa49fba21eb935f6,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,a678bc56fb03ce0b931aeffcde9e9f3647963622,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,dbaeb18d491aa133cca947a9379b20513a94ca53,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,78713b5e68e7569789983e2770eab47b76ba188a,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,ec44ad2cc62c48d3f267dc01b1ddc43f72b9260c,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,c6bd708e4d48774073d040ba8bc37177633854cb,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,cf087fcba3ca86c74f87e7024a2a4ee8fcd6b028,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,344b97665bc76c88234439151babc00ad398b276,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,5750cc090ce936680345c33009e928aa5ee36a4f,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,2974caeb224c4b45174c0fa167c880b0ef28ed3f,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,b33de629ebacc5a57155be072f1240d5e95667de,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,9670f91bf382d28f38ae48147883c9dd7fa1f0a9,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,fa5ae6f441c5bc2500e116cd1615c09f3118719b,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,14a46510eb7f83908610d6c86cdc727ff1e2834a,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,ee9ab1a3564aeb9229d3327730d3f467cca48bb0,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,60ee451e7571af3d7d39ccb87e16fdafe960e070,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,b3bcb397542000dcf535c5036295061b2c1704fe,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,a4da8f462d055ecf713f65572a7b1270f506496d,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,1c9ff8f9d9efc7ceed49c081f4ac7b72f4f84742,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,4f893371dfb7a49a585a5991642ad50e43921406,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,58a92cdd0c013009c0e9fbf55589e6d0cb2a1a2f,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,2940a596a9c068e2e86ff0cf75d65de8708bd453,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,85fbf6ba243882732b1e4f24f9e7c41c2e0ce2b7,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,6d0da61ab311e4f433ca3f4b186b4312097a07c4,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,11d6406dfa1c380c9671d3922afbe59ff7c6d6a9,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,5f69d3a2142d7a32f066f596609766ba8e4e88e2,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,061f8a64ca99f034539f28daf406426e2dcf12d7,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,677743cfbe8a71c65b6b3af31040d98aa55fb9b2,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,b2aef9810e89ed91df1aff520a538ecd98910b30,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,3e6bb44e411882d67f02921688f48f0e5ac4e548,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,988071ff55f1cc57a5da77948e5ea85e79b0aaa5,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,cb47c768ea5b5c8947b9a96595c50d6108ff5420,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,5ae291e6096038797182c73a4f50c754556263e2,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,13f354fa755724c8b9214237ce2597f5cc70e427,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,4738a0b920c71dea102775c8968c811c45e15c89,citation
ce4fb8cd0198edf92268b3d38a1de41739520401,2f4344b800d9b82033045377f5fadbedc285ab84,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,d49c9b332e8d77da1a5cae379f8d82b4d0592116,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,c11e3c6351bfb67ad8adc585268d596b9604aad0,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,14e0180016f53dfdd1ecf0f22fc2ce0def7ebce6,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,ffa15f18da0107da019ebea4a974c50f9fce2423,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,e996364480d876aa201a2a03281a160b93495d72,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,4f88d0c2126c1467c0117ccebc4fe6421e1ba043,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,ae9f9be04f8b32634018eafc1bc90b78886dd70c,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,a5be75de4f611aafae1f2bb3d1b0f36981730a14,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,80205167253e055eaf1923e05117018761beb490,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,d768b6129a28fe28751c80fb3e6603baf8ed4f1e,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,6af5788cfef4f6d4769d3fd5752cd1385cf76406,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,17946630faaf971d43e20120beb318616f56eab4,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,ecfeb2af8de2b075ac820b5cfe9b4b5e5bbe70fc,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,3e34e9de39610a56fd44f8909e08fbdd5523dc17,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,2a439806063c74a40ed558c298429c7da52932d9,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,634437f8f38cbcd11aed1d9a1414c6e5281e65aa,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,757c8bb8b8e365af7cdd2d401aa4d72d59d81632,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,025818b9838681afa8f3c40318a42ebf1b719c29,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,842ab0d7bdee39c7cbc086bd4aa56a170aebcc94,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,55bff5e06ee95b6412970648ab815869210be9db,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,574b9423f8ba3855dfc5811b77d86120d67dc17d,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,ce2cb10b494cf0af8ba8d4b22ad8dd57b94452f7,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,93f6337347dcff34858b0745d3b454cbf36bb0dd,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,7ac0e876683bd32b09aa7aeaa7c9dd6c8a72bd0e,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,2155c24d83d0535994992599812bd4e0ed2c3c26,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,a67879ecea8decb6ee162c258639461a83788aaa,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,e7272c83878763921591e744ba038be958604a23,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,891d8cb20973662411a5815c7d1bd1bb3f66ba53,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,ad034aa34b5496519df8f9c6c31d390b8ba303af,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,90c283b1eeb850f2586232417bc2e6fa54c73893,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,7197e9e974cebc6fa64fe2526beaffb0cb9ef1b0,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,84fd046c872916e39d24b5ecdae0b15eea37fc67,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,04d87ab332eae6d3dc26eb279b959699dbd4ba60,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,753cb488be2f21421db6b0933bc126cc3bc7d912,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,1840288622253469633d450902613e86ee84f4d1,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,549309d271f9270c2c8779f7d710b5207b012c11,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,662643b44f2586ac5d67584957a8fe0ff5d44a54,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,c2486316e7088379316de5be35cdcfb3a5c41277,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,b6689fccc86b9ec071480cf5ee420b47c5118673,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,407df5a9a8c3b8096f30feb482c5cdd8689e0508,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,42b07c8971ff6ac60fa3cd76b5877e539d7ca1ca,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,817fc8de25f989b8229847fc7710750f273460b6,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,a93f9b04c7cf2afc40cbbfccc5312b0c266bd66a,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,c9b94df36183d880403fcaaf5ba8b5b74d022de8,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,216bce4870c7d26558e4469b55b706e3fe7034de,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,6e5537e42dd4d64cf8190bf5e448e3bab10935fb,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,ef9e7ab59fd1ca2b54bf958304a798ff1e789ad8,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,4d23899ebe3bd28ecb35caa26fa8829fb372fc6c,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,f66932081e0847c30c40afbc6f5dc949afa9a308,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,a55df99552d6093b6150fe2ca79d017644b73935,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,873af2ddbd126938bb3eb9b01e8d5a13e052c8ac,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,075283abf8a02f76ded716b3e5a23529d04d950d,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,1123478f389a30619f5d6a507d6a7e7d647e60f4,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,6633b03a247eb060fd2ee14d455961fb95f123b7,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,ad303e8eabc2350c1be237b9be16bed908ff6cd9,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,7c8d06e0b4784c75a7b164529acd200b186f3429,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,c8cdc029730a496d3cdd51284a4ce917b147388f,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,9cd87eb83bc93161b226731116ec105c0a9c7cb5,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,e2b2af18cf8a8198731d07824dc3df6d3aab5167,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,32bd76784456d7900df36912f31c0a979ce3ce6c,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,400200a4fd443e9960ade3e96d1448cf266bfebb,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,5fb647bb48099a5afbbd6ac0594c5e910c166971,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,3c5a8898f5b50b80eb8228e2e1153b4d5a820a34,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,33625011888a2f86233a4e5bd07643ad6f7041b7,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,6d2669ebc27f776d940ca95db0ad4ae455316cf2,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,2e6dead775086edbc0e1006785f1389ec1d9ca23,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,86f0cfa8d0fb85cae466652816bdc35dc220d15a,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,274a4b1b7ef7811c5cbf9a2127b7dbd21244122a,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,0b9e705cba86a16bb403a6ef6d9be08edd52d9fc,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,3f7904d782183e3f6035ca58d3dbce3475feff49,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,038b582cccb00c54589c5563d9a00ee28dad83b0,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,5c19563b13bd388c8094a059b8260636f793147c,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,3023481cc63c651f7a0ea8d28cc101b686873f10,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,97dd13e512a6305c7eb9273714cd20c55c4a6474,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,28e2bf0e861aa5a732deb4e9300363fd9440db2b,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,291c9d66cf886ed27d89dc03d42a4612b66ab007,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,8209b172bfb234b05124481bde81f256be10ab1b,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,2ff5648e5ca9fc7e43adbb2a9486aec5e427623f,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,532d364b0ab407c349388a36832b226bb0ea33d5,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,057b42a55ecbc28f66797f7b8707588d08938829,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,ac6b62ea149e020b9ae8b13fd3879c086612b065,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,8d946c3eb1d1db376a89ad9342282163b5ae0930,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,7637851628f397557344ce701a0a44830921ee44,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,a841782301282066bafe74ff06f744cd0c2e1609,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,191415e16733356fe983f92816655998ae28ed5a,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,48aa30927619ec8cb5d9cd06b320ee0cc7f23108,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,58dd5126fa764885a6c4cab269d809fe308909c1,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,f88a8575e18cfc779fa05958df754750aacbad55,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,d385a99255d7d826f080c2d0e706451ac54faa98,citation
ce7ed47d3e444cba4502025446ab52f1ddfa6048,b70a4b7ab198c391566c9ff50bcc076981b1083f,citation
cf0ed65d149b47c437b9248050ce13eb5d1610db,b61c7430697b6b316ee8536235bd3251da22f939,citation
cf0ed65d149b47c437b9248050ce13eb5d1610db,93b3207788490994fc5f33a1b4fb947a1b478d68,citation
cf0ed65d149b47c437b9248050ce13eb5d1610db,6c1eafe5c5cbd15ca5812b57f8f81ccd02386b96,citation
cf0ed65d149b47c437b9248050ce13eb5d1610db,55daec4099f9f079b1a6f3a0070a963dd37b18c2,citation
cf0ed65d149b47c437b9248050ce13eb5d1610db,8f1a8b82c7be223f195b4f03ffa1943391fd428b,citation
cf0ed65d149b47c437b9248050ce13eb5d1610db,42b0a8f757e45462e627e57f9af7e9849dcdacdf,citation
cf0ed65d149b47c437b9248050ce13eb5d1610db,5273776e53eb6964d732e7f8a73d7dd17094cdf1,citation
cf0ed65d149b47c437b9248050ce13eb5d1610db,b79ca6fd3df135a9bcf778844be625b764fbcfb3,citation
cf0ed65d149b47c437b9248050ce13eb5d1610db,84830bf987178c55dd269f3fb26ca4082578ab1c,citation
cf0ed65d149b47c437b9248050ce13eb5d1610db,48cc41c7b2fac21d7bbd2988c5c6a2c5f9744852,citation
cf0ed65d149b47c437b9248050ce13eb5d1610db,5bc8d8e541045d5c5a2b4c329e5fea5b5e3bc10d,citation
cf0ed65d149b47c437b9248050ce13eb5d1610db,2d8d74c7fd9375b17e9d6123773919b2aa512c56,citation
cf0ed65d149b47c437b9248050ce13eb5d1610db,ceb2ebef0b41e31c1a21b28c2734123900c005e2,citation
cf0ed65d149b47c437b9248050ce13eb5d1610db,29a11f8cb24fb7426471871371e5e4d81a766045,citation
cf0ed65d149b47c437b9248050ce13eb5d1610db,d28cc341a8d13a5551d7af368748c24f84a877eb,citation
cf0ed65d149b47c437b9248050ce13eb5d1610db,a6876ea89e677a7cc42dd43f27165ff6fd414de5,citation
cf0ed65d149b47c437b9248050ce13eb5d1610db,c89bfd998b0a6c656010b629814ab0cad3cff72e,citation
cf0ed65d149b47c437b9248050ce13eb5d1610db,dce916351ef589afa7a63452648dd8acba931e92,citation
cf0ed65d149b47c437b9248050ce13eb5d1610db,d89641bc9614b84b4abc81e3713533ee82766e24,citation
