author_1,author_2,weight
3936816,39286849,1
3936816,5758800,1
3936816,36426967,1
2571917,39286849,1
2571917,5758800,1
2571917,36426967,1
39286849,5758800,1
39286849,36426967,1
5758800,36426967,1
1880451,5304055,1
1880451,6777020,1
5304055,6777020,1
2387384665,1753350605,1
2387384665,2308012795,1
2387384665,2301588301,1
2387384665,2271011653,1
2387384665,2257019181,1
1753350605,2308012795,1
1753350605,2301588301,1
1753350605,2271011653,1
1753350605,2257019181,1
2308012795,2301588301,1
2308012795,2271011653,1
2308012795,2257019181,1
2301588301,2271011653,1
2301588301,2257019181,1
2271011653,2257019181,1
2288644439,2166680481,1
2288644439,1419468327,1
2288644439,2257905903,1
2288644439,2247256557,1
2288644439,2077431876,1
2288644439,41201479,1
2288644439,91755145,1
2288644439,33689256,1
2288644439,2272350610,1
2288644439,2226783828,1
2288644439,2251639404,1
2288644439,2139939037,1
2288644439,2293141231,1
2288644439,2293142204,1
2288644439,2293143804,1
2288644439,2268474590,1
2288644439,2196449,1
2166680481,1419468327,2
2166680481,2257905903,1
2166680481,2247256557,1
2166680481,2077431876,1
2166680481,41201479,1
2166680481,91755145,1
2166680481,33689256,1
2166680481,2272350610,1
2166680481,2226783828,1
2166680481,2251639404,1
2166680481,2166680857,1
2166680481,122880259,1
2166680481,2166678425,1
2166680481,2209983501,1
2166680481,47034360,1
2166680481,80526441,1
2166680481,40148032,1
2166680481,5683081,1
2166680481,2073354882,1
2166680481,3810224,1
2166680481,2088149556,1
2166680481,2166681327,1
2166680481,7622150,1
2166680481,5322089,1
1419468327,2257905903,1
1419468327,2247256557,1
1419468327,2077431876,1
1419468327,41201479,1
1419468327,91755145,1
1419468327,33689256,1
1419468327,2272350610,1
1419468327,2226783828,1
1419468327,2251639404,1
1419468327,2166680857,1
1419468327,122880259,1
1419468327,2166678425,1
1419468327,2209983501,1
1419468327,47034360,1
1419468327,80526441,1
1419468327,40148032,1
1419468327,5683081,1
1419468327,2073354882,1
1419468327,3810224,1
1419468327,2088149556,1
1419468327,2166681327,1
1419468327,7622150,1
1419468327,5322089,1
2257905903,2247256557,1
2257905903,2077431876,1
2257905903,41201479,1
2257905903,91755145,1
2257905903,33689256,1
2257905903,2272350610,1
2257905903,2226783828,1
2257905903,2251639404,1
2247256557,2077431876,1
2247256557,41201479,1
2247256557,91755145,1
2247256557,33689256,1
2247256557,2272350610,1
2247256557,2226783828,1
2247256557,2251639404,1
2077431876,41201479,1
2077431876,91755145,1
2077431876,33689256,1
2077431876,2272350610,1
2077431876,2226783828,1
2077431876,2251639404,1
41201479,91755145,1
41201479,33689256,1
41201479,2272350610,1
41201479,2226783828,1
41201479,2251639404,1
91755145,33689256,1
91755145,2272350610,1
91755145,2226783828,1
91755145,2251639404,1
33689256,2272350610,1
33689256,2226783828,1
33689256,2251639404,1
2272350610,2226783828,1
2272350610,2251639404,1
2226783828,2251639404,1
2226783828,2250431584,1
2226783828,3037344,1
2226783828,1404122563,1
2226783828,1401182441,1
2226783828,2251788083,1
5572493,2294305808,1
5572493,2130231145,1
5572493,2325594224,1
5572493,3183780,1
5572493,2298025714,1
5572493,2216460976,1
5572493,2308370649,1
5572493,2271374663,1
5572493,2261811778,1
2294305808,2130231145,1
2294305808,2325594224,1
2294305808,3183780,1
2294305808,2298025714,1
2294305808,2216460976,1
2294305808,2308370649,1
2294305808,2271374663,1
2294305808,2261811778,1
2130231145,2325594224,1
2130231145,3183780,1
2130231145,2298025714,1
2130231145,2216460976,1
2130231145,2308370649,1
2130231145,2271374663,1
2130231145,2261811778,1
2325594224,3183780,1
2325594224,2298025714,1
2325594224,2216460976,1
2325594224,2308370649,1
2325594224,2271374663,1
2325594224,2261811778,1
3183780,2298025714,1
3183780,2216460976,1
3183780,2308370649,1
3183780,2271374663,1
3183780,2261811778,1
2298025714,2216460976,1
2298025714,2308370649,1
2298025714,2271374663,1
2298025714,2261811778,1
2216460976,2308370649,1
2216460976,2271374663,1
2216460976,2261811778,1
2308370649,2271374663,1
2308370649,2261811778,1
2271374663,2261811778,1
2530132,2335594266,1
2530132,2313820749,1
2530132,80771726,1
2530132,2267233810,1
2530132,2246954320,1
2530132,2334002420,1
2335594266,2313820749,1
2335594266,80771726,1
2335594266,2267233810,1
2335594266,2246954320,1
2335594266,2334002420,1
2313820749,80771726,1
2313820749,2267233810,1
2313820749,2246954320,1
2313820749,2334002420,1
80771726,2267233810,1
80771726,2246954320,1
80771726,2334002420,1
2267233810,2246954320,1
2267233810,2334002420,1
2246954320,2334002420,1
3135188,2084167,1
10376098,145259068,1
10376098,46325010,1
10376098,2142031887,1
10376098,2005507655,1
145259068,46325010,1
145259068,2142031887,1
145259068,2005507655,1
46325010,2142031887,1
46325010,2005507655,1
2142031887,2005507655,1
3325708,144040768,1
3325708,20761567,1
3325708,2658888,1
3325708,2617272,1
3325708,1833113,1
3325708,1401096982,1
3325708,8319860,1
144040768,20761567,1
144040768,2658888,1
144040768,2617272,1
144040768,1833113,1
144040768,1401096982,1
144040768,8319860,1
20761567,2658888,1
20761567,2617272,1
20761567,1833113,1
20761567,1401096982,1
20761567,8319860,1
2658888,2617272,1
2658888,1833113,1
2658888,1401096982,1
2658888,8319860,1
2658888,144511104,1
2617272,1833113,1
2617272,1401096982,1
2617272,8319860,1
1833113,1401096982,1
1833113,8319860,1
1401096982,8319860,1
152718133,2148494812,2
152718133,5289629,1
152718133,2242053692,1
152718133,47581862,1
152718133,2311840483,1
152718133,2237614585,1
152718133,2214845120,1
152718133,2248993122,1
152718133,2332489719,1
152718133,3981107,1
152718133,2201323142,1
152718133,2246089059,1
152718133,3304917,1
152718133,150245038,1
2148494812,5289629,1
2148494812,2242053692,1
2148494812,47581862,1
2148494812,2311840483,1
2148494812,2237614585,1
2148494812,3304917,1
2148494812,150245038,1
5289629,2242053692,1
5289629,47581862,1
5289629,2311840483,1
5289629,2237614585,1
2242053692,47581862,1
2242053692,2311840483,1
2242053692,2237614585,1
47581862,2311840483,1
47581862,2237614585,1
2311840483,2237614585,1
6001714,2349076423,1
6001714,6134629,1
6001714,2072056248,1
6001714,1422189689,1
6001714,143936459,1
6001714,2613438,1
2349076423,6134629,1
2349076423,2072056248,1
2349076423,1422189689,1
2349076423,143936459,1
2349076423,2613438,1
6134629,2072056248,1
6134629,1422189689,1
6134629,143936459,1
6134629,2613438,1
2072056248,1422189689,1
2072056248,143936459,1
2072056248,2613438,1
1422189689,143936459,1
1422189689,2613438,1
143936459,2613438,1
2155681994,2210540541,1
2155681994,49991079,1
2155681994,47632856,1
2155681994,143605965,1
2155681994,2118178813,1
2210540541,49991079,1
2210540541,47632856,1
2210540541,143605965,1
2210540541,2118178813,1
49991079,47632856,1
49991079,143605965,1
49991079,2118178813,1
47632856,143605965,1
47632856,2118178813,2
47632856,1714894,1
47632856,113727769,1
143605965,2118178813,1
143605965,47415821,1
143605965,35302381,1
143605965,40543897,1
143605965,51031361,1
2118178813,1714894,1
2118178813,113727769,1
2235889581,2307079255,1
2235889581,2252514570,1
2307079255,2252514570,1
2231343,144091182,1
144091182,2105789579,1
144036697,6131762,1
144036697,6593965,1
2107756432,2361791016,1
2107756432,73770327,1
2107756432,2249097133,1
2107756432,2361764715,1
2107756432,5575329,1
2107756432,3634830,1
2107756432,15556592,1
2361791016,73770327,1
2361791016,2249097133,1
2361791016,2361764715,1
2361791016,5575329,1
2361791016,3634830,1
2361791016,15556592,1
73770327,2249097133,1
73770327,2361764715,1
73770327,5575329,1
73770327,3634830,1
73770327,15556592,1
2249097133,2361764715,1
2249097133,5575329,1
2249097133,3634830,1
2249097133,15556592,1
2361764715,5575329,1
2361764715,3634830,1
2361764715,15556592,1
5575329,3634830,1
5575329,15556592,1
3634830,15556592,1
48433232,3079610,1
4325131,2375395412,1
4325131,143778146,1
4325131,3004346,1
2375395412,143778146,1
2375395412,3004346,1
143778146,3004346,1
2171375246,2309150837,1
2171375246,2318190853,1
2171375246,2309434152,1
2171375246,2309151381,1
2309150837,2318190853,1
2309150837,2309434152,1
2309150837,2309151381,1
2318190853,2309434152,1
2318190853,2309151381,1
2309434152,2309151381,1
144416465,41153225,2
144416465,51500438,2
144416465,2084954950,2
144416465,2125921257,1
144416465,2125921467,1
144416465,2125917435,1
144416465,2125911987,1
144416465,2125884281,1
144416465,2125917123,1
144416465,2125890321,1
144416465,153526696,1
144416465,1746363,1
144416465,3282030,1
41153225,51500438,2
41153225,2084954950,2
41153225,2125921257,1
41153225,2125921467,1
41153225,2125917435,1
41153225,2125911987,1
41153225,2125884281,1
41153225,2125917123,1
41153225,2125890321,1
41153225,153526696,1
41153225,1746363,1
41153225,3282030,1
51500438,2084954950,2
51500438,2125921257,1
51500438,2125921467,1
51500438,2125917435,1
51500438,2125911987,1
51500438,2125884281,1
51500438,2125917123,1
51500438,2125890321,1
51500438,153526696,1
51500438,1746363,1
51500438,3282030,1
2084954950,2125921257,1
2084954950,2125921467,1
2084954950,2125917435,1
2084954950,2125911987,1
2084954950,2125884281,1
2084954950,2125917123,1
2084954950,2125890321,1
2084954950,153526696,1
2084954950,1746363,1
2084954950,3282030,1
2125921257,2125921467,1
2125921257,2125917435,1
2125921257,2125911987,1
2125921257,2125884281,1
2125921257,2125917123,1
2125921257,2125890321,1
2125921467,2125917435,1
2125921467,2125911987,1
2125921467,2125884281,1
2125921467,2125917123,1
2125921467,2125890321,1
2125917435,2125911987,1
2125917435,2125884281,1
2125917435,2125917123,1
2125917435,2125890321,1
2125911987,2125884281,1
2125911987,2125917123,1
2125911987,2125890321,1
2125884281,2125917123,1
2125884281,2125890321,1
2125917123,2125890321,1
2229144,46323684,1
2229144,2714035,1
46323684,2714035,1
46323684,40088200,1
46323684,1771128,1
46323684,2312949,1
2335866503,2256689516,1
2335866503,1824282001,1
2256689516,1824282001,1
40833371,2947635,1
40833371,1727030,1
40833371,144461899,1
40833371,2673849,1
2947635,1727030,1
2947635,144461899,1
2947635,2673849,1
1727030,144461899,1
1727030,2673849,1
144461899,2673849,1
40465459,2070449005,1
40465459,13855615,1
40465459,145880533,1
2442782163,2220365823,1
2387379725,2389086880,1
2574748,4200375,1
2574748,46659719,1
2574748,2165610009,1
2574748,1854774,1
2574748,2234159611,1
2574748,2602987,1
5373392,120207676,1
5373392,2158491752,1
5373392,2033751106,1
5373392,2096718520,1
5373392,47272071,1
5373392,2299532666,1
5373392,1610824011,1
5373392,1519361086,1
5373392,2440177726,1
5373392,2258316401,1
5373392,2306741084,1
5373392,2251269780,1
5373392,2440180570,1
5373392,40894168,1
120207676,2158491752,1
120207676,2033751106,1
120207676,2096718520,1
120207676,47272071,1
120207676,2299532666,1
120207676,1610824011,1
120207676,1519361086,1
120207676,2440177726,1
120207676,2258316401,1
120207676,2306741084,1
120207676,2251269780,1
120207676,2440180570,1
120207676,40894168,1
2158491752,2033751106,1
2158491752,2096718520,1
2158491752,47272071,1
2158491752,2299532666,1
2158491752,1610824011,1
2158491752,1519361086,1
2158491752,2440177726,1
2158491752,2258316401,1
2158491752,2306741084,1
2158491752,2251269780,1
2158491752,2440180570,1
2158491752,40894168,1
2033751106,2096718520,1
2033751106,47272071,1
2033751106,2299532666,1
2033751106,1610824011,1
2033751106,1519361086,1
2033751106,2440177726,1
2033751106,2258316401,1
2033751106,2306741084,1
2033751106,2251269780,1
2033751106,2440180570,1
2033751106,40894168,1
2096718520,47272071,1
2096718520,2299532666,1
2096718520,1610824011,1
2096718520,1519361086,1
2096718520,2440177726,1
2096718520,2258316401,1
2096718520,2306741084,1
2096718520,2251269780,1
2096718520,2440180570,1
2096718520,40894168,1
47272071,2299532666,1
47272071,1610824011,1
47272071,1519361086,1
47272071,2440177726,1
47272071,2258316401,1
47272071,2306741084,1
47272071,2251269780,1
47272071,2440180570,1
47272071,40894168,1
2299532666,1610824011,1
2299532666,1519361086,1
2299532666,2440177726,1
2299532666,2258316401,1
2299532666,2306741084,1
2299532666,2251269780,1
2299532666,2440180570,1
2299532666,40894168,1
1610824011,1519361086,1
1610824011,2440177726,1
1610824011,2258316401,1
1610824011,2306741084,1
1610824011,2251269780,1
1610824011,2440180570,1
1610824011,40894168,1
1519361086,2440177726,1
1519361086,2258316401,1
1519361086,2306741084,1
1519361086,2251269780,1
1519361086,2440180570,1
1519361086,40894168,1
2440177726,2258316401,1
2440177726,2306741084,1
2440177726,2251269780,1
2440177726,2440180570,1
2440177726,40894168,1
2258316401,2306741084,1
2258316401,2251269780,1
2258316401,2440180570,1
2258316401,40894168,1
2306741084,2251269780,1
2306741084,2440180570,1
2306741084,40894168,1
2251269780,2440180570,1
2251269780,40894168,1
2440180570,40894168,1
82303798,34611783,1
82303798,3594222,1
82303798,6327861,1
82303798,14323251,1
82303798,38853695,1
82303798,6265772,1
82303798,119303912,1
82303798,2350274761,1
82303798,40233248,1
82303798,10393769,1
82303798,123773421,1
82303798,2069093097,1
82303798,1567203164,1
82303798,1820499800,1
82303798,1398220078,1
82303798,2037778,1
34611783,3594222,1
34611783,6327861,1
34611783,14323251,1
34611783,38853695,1
34611783,6265772,1
34611783,119303912,1
34611783,2350274761,1
34611783,40233248,1
34611783,10393769,1
34611783,123773421,1
34611783,2069093097,1
34611783,1567203164,1
34611783,1820499800,1
34611783,1398220078,1
34611783,2037778,1
3594222,6327861,1
3594222,14323251,1
3594222,38853695,1
3594222,6265772,1
3594222,119303912,1
3594222,2350274761,1
3594222,40233248,1
3594222,10393769,1
3594222,123773421,1
3594222,2069093097,1
3594222,1567203164,1
3594222,1820499800,1
3594222,1398220078,1
3594222,2037778,1
6327861,14323251,1
6327861,38853695,1
6327861,6265772,1
6327861,119303912,1
6327861,2350274761,1
6327861,40233248,1
6327861,10393769,1
6327861,123773421,1
6327861,2069093097,1
6327861,1567203164,1
6327861,1820499800,1
6327861,1398220078,1
6327861,2037778,1
14323251,38853695,1
14323251,6265772,1
14323251,119303912,1
14323251,2350274761,1
14323251,40233248,1
14323251,10393769,1
14323251,123773421,1
14323251,2069093097,1
14323251,1567203164,1
14323251,1820499800,1
14323251,1398220078,1
14323251,2037778,1
38853695,6265772,1
38853695,119303912,1
38853695,2350274761,1
38853695,40233248,1
38853695,10393769,1
38853695,123773421,1
38853695,2069093097,1
38853695,1567203164,1
38853695,1820499800,1
38853695,1398220078,1
38853695,2037778,1
6265772,119303912,1
6265772,2350274761,1
6265772,40233248,1
6265772,10393769,1
6265772,123773421,1
6265772,2069093097,1
6265772,1567203164,1
6265772,1820499800,1
6265772,1398220078,1
6265772,2037778,1
119303912,2350274761,1
119303912,40233248,1
119303912,10393769,1
119303912,123773421,1
119303912,2069093097,1
119303912,1567203164,1
119303912,1820499800,1
119303912,1398220078,1
119303912,2037778,1
2350274761,40233248,1
2350274761,10393769,1
2350274761,123773421,1
2350274761,2069093097,1
2350274761,1567203164,1
2350274761,1820499800,1
2350274761,1398220078,1
2350274761,2037778,1
40233248,10393769,1
40233248,123773421,1
40233248,2069093097,1
40233248,1567203164,1
40233248,1820499800,1
40233248,1398220078,1
40233248,2037778,1
10393769,123773421,1
10393769,2069093097,1
10393769,1567203164,1
10393769,1820499800,1
10393769,1398220078,1
10393769,2037778,1
123773421,2069093097,1
123773421,1567203164,1
123773421,1820499800,1
123773421,1398220078,1
123773421,2037778,1
2069093097,1567203164,1
2069093097,1820499800,1
2069093097,1398220078,1
2069093097,2037778,1
1567203164,1820499800,1
1567203164,1398220078,1
1567203164,2037778,1
1820499800,1398220078,1
1820499800,2037778,1
1398220078,2037778,1
41187410,47240592,1
41187410,2152539822,1
41187410,145081362,1
47240592,2152539822,1
47240592,145081362,1
2152539822,145081362,1
2240878112,16140646,1
2240878112,2329871335,1
2240878112,2278764392,1
2240878112,2294158746,1
2240878112,2293727403,1
2240878112,153733297,1
2240878112,41064411,1
2240878112,2282659440,1
2240878112,2255524882,1
2240878112,31474781,1
2240878112,2167627837,1
2240878112,2276180869,1
2240878112,6514842,1
2240878112,49497460,1
2240878112,2173301958,1
16140646,2329871335,1
16140646,2278764392,1
16140646,2294158746,1
16140646,2293727403,1
16140646,153733297,1
16140646,41064411,1
16140646,2282659440,1
16140646,2255524882,1
16140646,31474781,1
16140646,2167627837,1
16140646,2276180869,1
16140646,6514842,1
16140646,49497460,1
16140646,2173301958,1
2329871335,2278764392,1
2329871335,2294158746,1
2329871335,2293727403,1
2329871335,153733297,1
2329871335,41064411,1
2329871335,2282659440,1
2329871335,2255524882,1
2329871335,31474781,1
2329871335,2167627837,1
2329871335,2276180869,1
2329871335,6514842,1
2329871335,49497460,1
2329871335,2173301958,1
2278764392,2294158746,1
2278764392,2293727403,1
2278764392,153733297,1
2278764392,41064411,1
2278764392,2282659440,1
2278764392,2255524882,1
2278764392,31474781,1
2278764392,2167627837,1
2278764392,2276180869,1
2278764392,6514842,1
2278764392,49497460,1
2278764392,2173301958,1
2294158746,2293727403,1
2294158746,153733297,1
2294158746,41064411,1
2294158746,2282659440,1
2294158746,2255524882,1
2294158746,31474781,1
2294158746,2167627837,1
2294158746,2276180869,1
2294158746,6514842,1
2294158746,49497460,1
2294158746,2173301958,1
2293727403,153733297,1
2293727403,41064411,1
2293727403,2282659440,1
2293727403,2255524882,1
2293727403,31474781,1
2293727403,2167627837,1
2293727403,2276180869,1
2293727403,6514842,1
2293727403,49497460,1
2293727403,2173301958,1
153733297,41064411,1
153733297,2282659440,1
153733297,2255524882,1
153733297,31474781,1
153733297,2167627837,1
153733297,2276180869,1
153733297,6514842,1
153733297,49497460,1
153733297,2173301958,1
41064411,2282659440,1
41064411,2255524882,1
41064411,31474781,1
41064411,2167627837,1
41064411,2276180869,1
41064411,6514842,1
41064411,49497460,1
41064411,2173301958,1
2282659440,2255524882,1
2282659440,31474781,1
2282659440,2167627837,1
2282659440,2276180869,1
2282659440,6514842,1
2282659440,49497460,1
2282659440,2173301958,1
2255524882,31474781,1
2255524882,2167627837,1
2255524882,2276180869,1
2255524882,6514842,1
2255524882,49497460,1
2255524882,2173301958,1
31474781,2167627837,1
31474781,2276180869,1
31474781,6514842,1
31474781,49497460,1
31474781,2173301958,1
2167627837,2276180869,1
2167627837,6514842,1
2167627837,49497460,1
2167627837,2173301958,1
2276180869,6514842,1
2276180869,49497460,1
2276180869,2173301958,1
6514842,49497460,1
6514842,2173301958,1
49497460,2173301958,1
2162462453,48627716,1
2162462453,2067843308,1
2162462453,41154664,1
2162462453,2234732,1
2162462453,6882743,1
48627716,2067843308,1
48627716,41154664,1
48627716,2234732,1
48627716,6882743,2
48627716,8680015,1
2067843308,41154664,1
2067843308,2234732,1
2067843308,6882743,1
41154664,2234732,1
41154664,6882743,1
2234732,6882743,1
6882743,8680015,1
9496902,2354085,1
9496902,2098045,1
9496902,145834187,1
9496902,2074956956,1
9496902,153905061,1
9496902,1766709,1
9496902,2203737,1
2354085,2098045,1
2354085,145834187,1
2354085,2074956956,1
2354085,153905061,1
2354085,1766709,1
2354085,2203737,1
2098045,145834187,1
2098045,2074956956,1
2098045,153905061,1
2098045,1766709,1
2098045,2203737,1
145834187,2074956956,1
145834187,153905061,1
145834187,1766709,1
145834187,2203737,1
2074956956,153905061,1
2074956956,1766709,1
2074956956,2203737,1
153905061,1766709,1
153905061,2203737,1
1766709,2203737,1
2183815073,103787744,1
2183815073,3000237,1
2183815073,102935185,1
2183815073,1941073,1
2183815073,2003051,1
103787744,3000237,1
103787744,102935185,1
103787744,1941073,1
103787744,2003051,1
3000237,102935185,1
3000237,1941073,1
3000237,2003051,1
3000237,2045607,1
3000237,143619169,1
102935185,1941073,1
102935185,2003051,1
1941073,2003051,1
40558824,46830035,1
40558824,49277091,1
40558824,153285362,1
40558824,48617407,1
46830035,49277091,1
46830035,153285362,1
46830035,48617407,1
49277091,153285362,1
49277091,48617407,1
153285362,48617407,1
144689628,1390028402,1
2187967463,11445222,1
8768151,11022377,1
8768151,4236624,1
8768151,40354133,1
8768151,26908006,1
8768151,150020576,1
8768151,26558744,1
2326471818,2930234,1
2186641665,2060086235,1
2186641665,2047956729,1
2060086235,2047956729,1
2279852596,2159567994,1
2279852596,2364697,1
2279852596,2105538449,1
2279852596,32387458,1
2159567994,2364697,1
2159567994,2105538449,1
2159567994,32387458,1
2364697,2105538449,1
2364697,32387458,1
2105538449,32387458,1
2412059,47818633,1
153021482,1715641,1
153021482,2331222220,1
153021482,1470815296,1
153021482,2268388248,1
153021482,1470820165,1
153021482,1470811969,1
153021482,2275403,1
2143831185,2113641355,1
2143831185,3286031,1
2113641355,3286031,1
87999235,2057266317,2
87999235,51897508,2
87999235,2109083465,1
2057266317,51897508,2
2057266317,2109083465,1
51897508,2109083465,1
2250431584,3037344,1
2250431584,1404122563,1
2250431584,1401182441,1
2250431584,2251788083,1
3037344,1404122563,1
3037344,1401182441,1
3037344,2251788083,1
1404122563,1401182441,1
1404122563,2251788083,1
1401182441,2251788083,1
38245898,31615005,1
38245898,145125553,1
38245898,2484349,1
38245898,2610202,1
38245898,5874646,1
38245898,145882386,1
38245898,6394109,1
38245898,3001102,1
38245898,48107171,1
38245898,2067501471,1
38245898,143984869,1
38245898,2330170127,1
38245898,36848716,1
38245898,48853826,1
38245898,2058036324,1
38245898,2098979222,1
38245898,144391220,1
38245898,2099925,1
38245898,7137632,1
38245898,2606571,1
31615005,145125553,1
31615005,2484349,1
31615005,2610202,1
31615005,5874646,1
31615005,145882386,1
31615005,6394109,1
31615005,3001102,1
31615005,48107171,1
31615005,2067501471,1
31615005,143984869,1
31615005,2330170127,1
31615005,36848716,1
31615005,48853826,1
31615005,2058036324,1
31615005,2098979222,1
31615005,144391220,1
31615005,2099925,1
31615005,7137632,1
31615005,2606571,1
145125553,2484349,1
145125553,2610202,1
145125553,5874646,1
145125553,145882386,1
145125553,6394109,1
145125553,3001102,1
145125553,48107171,1
145125553,2067501471,1
145125553,143984869,1
145125553,2330170127,1
145125553,36848716,1
145125553,48853826,1
145125553,2058036324,1
145125553,2098979222,1
145125553,144391220,1
145125553,2099925,1
145125553,7137632,1
145125553,2606571,1
2484349,2610202,1
2484349,5874646,1
2484349,145882386,1
2484349,6394109,1
2484349,3001102,1
2484349,48107171,1
2484349,2067501471,1
2484349,143984869,1
2484349,2330170127,1
2484349,36848716,1
2484349,48853826,1
2484349,2058036324,1
2484349,2098979222,1
2484349,144391220,1
2484349,2099925,1
2484349,7137632,1
2484349,2606571,1
2610202,5874646,1
2610202,145882386,1
2610202,6394109,1
2610202,3001102,1
2610202,48107171,1
2610202,2067501471,1
2610202,143984869,1
2610202,2330170127,1
2610202,36848716,1
2610202,48853826,1
2610202,2058036324,1
2610202,2098979222,1
2610202,144391220,1
2610202,2099925,1
2610202,7137632,1
2610202,2606571,1
5874646,145882386,1
5874646,6394109,1
5874646,3001102,1
5874646,48107171,1
5874646,2067501471,1
5874646,143984869,1
5874646,2330170127,1
5874646,36848716,1
5874646,48853826,1
5874646,2058036324,1
5874646,2098979222,1
5874646,144391220,1
5874646,2099925,1
5874646,7137632,1
5874646,2606571,1
145882386,6394109,1
145882386,3001102,1
145882386,48107171,1
145882386,2067501471,1
145882386,143984869,1
145882386,2330170127,1
145882386,36848716,1
145882386,48853826,1
145882386,2058036324,1
145882386,2098979222,1
145882386,144391220,1
145882386,2099925,1
145882386,7137632,1
145882386,2606571,1
6394109,3001102,1
6394109,48107171,1
6394109,2067501471,1
6394109,143984869,1
6394109,2330170127,1
6394109,36848716,1
6394109,48853826,1
6394109,2058036324,1
6394109,2098979222,1
6394109,144391220,1
6394109,2099925,1
6394109,7137632,1
6394109,2606571,1
3001102,48107171,1
3001102,2067501471,1
3001102,143984869,1
3001102,2330170127,1
3001102,36848716,1
3001102,48853826,1
3001102,2058036324,1
3001102,2098979222,1
3001102,144391220,1
3001102,2099925,1
3001102,7137632,1
3001102,2606571,1
48107171,2067501471,1
48107171,143984869,1
48107171,2330170127,1
48107171,36848716,1
48107171,48853826,1
48107171,2058036324,1
48107171,2098979222,1
48107171,144391220,1
48107171,2099925,1
48107171,7137632,1
48107171,2606571,1
2067501471,143984869,1
2067501471,2330170127,1
2067501471,36848716,1
2067501471,48853826,1
2067501471,2058036324,1
2067501471,2098979222,1
2067501471,144391220,1
2067501471,2099925,1
2067501471,7137632,1
2067501471,2606571,1
143984869,2330170127,1
143984869,36848716,1
143984869,48853826,1
143984869,2058036324,1
143984869,2098979222,1
143984869,144391220,1
143984869,2099925,1
143984869,7137632,1
143984869,2606571,1
2330170127,36848716,1
2330170127,48853826,1
2330170127,2058036324,1
2330170127,2098979222,1
2330170127,144391220,1
2330170127,2099925,1
2330170127,7137632,1
2330170127,2606571,1
36848716,48853826,1
36848716,2058036324,1
36848716,2098979222,1
36848716,144391220,1
36848716,2099925,1
36848716,7137632,1
36848716,2606571,1
48853826,2058036324,1
48853826,2098979222,1
48853826,144391220,1
48853826,2099925,1
48853826,7137632,1
48853826,2606571,1
2058036324,2098979222,1
2058036324,144391220,1
2058036324,2099925,1
2058036324,7137632,1
2058036324,2606571,1
2098979222,144391220,1
2098979222,2099925,1
2098979222,7137632,1
2098979222,2606571,1
144391220,2099925,1
144391220,7137632,1
144391220,2606571,1
2099925,7137632,1
2099925,2606571,1
7137632,2606571,1
2112080255,40139278,1
40139278,3401966,1
2093122652,2115866088,1
2093122652,2069855184,1
2093122652,2329322892,1
2093122652,2107707212,1
2093122652,46627868,1
2093122652,2411398763,1
2093122652,2107494526,1
2093122652,7829474,1
2093122652,72917262,1
2093122652,15463278,1
2093122652,2157690793,1
2093122652,1391191027,1
2093122652,2403257633,1
2093122652,2348311436,1
2093122652,145247669,1
2115866088,2069855184,1
2115866088,2329322892,1
2115866088,2107707212,1
2115866088,46627868,1
2115866088,2411398763,1
2115866088,2107494526,1
2115866088,7829474,1
2115866088,72917262,1
2115866088,15463278,1
2115866088,2157690793,1
2115866088,1391191027,1
2115866088,2403257633,1
2115866088,2348311436,1
2115866088,145247669,1
2069855184,2329322892,1
2069855184,2107707212,1
2069855184,46627868,1
2069855184,2411398763,1
2069855184,2107494526,1
2069855184,7829474,1
2069855184,72917262,1
2069855184,15463278,1
2069855184,2157690793,1
2069855184,1391191027,1
2069855184,2403257633,1
2069855184,2348311436,1
2069855184,145247669,1
2329322892,2107707212,1
2329322892,46627868,1
2329322892,2411398763,1
2329322892,2107494526,1
2329322892,7829474,1
2329322892,72917262,1
2329322892,15463278,1
2329322892,2157690793,1
2329322892,1391191027,1
2329322892,2403257633,1
2329322892,2348311436,1
2329322892,145247669,1
2107707212,46627868,1
2107707212,2411398763,1
2107707212,2107494526,1
2107707212,7829474,1
2107707212,72917262,1
2107707212,15463278,1
2107707212,2157690793,1
2107707212,1391191027,1
2107707212,2403257633,1
2107707212,2348311436,1
2107707212,145247669,1
46627868,2411398763,1
46627868,2107494526,1
46627868,7829474,1
46627868,72917262,1
46627868,15463278,1
46627868,2157690793,1
46627868,1391191027,1
46627868,2403257633,1
46627868,2348311436,1
46627868,145247669,1
2411398763,2107494526,1
2411398763,7829474,1
2411398763,72917262,1
2411398763,15463278,1
2411398763,2157690793,1
2411398763,1391191027,1
2411398763,2403257633,1
2411398763,2348311436,1
2411398763,145247669,1
2107494526,7829474,1
2107494526,72917262,1
2107494526,15463278,1
2107494526,2157690793,1
2107494526,1391191027,1
2107494526,2403257633,1
2107494526,2348311436,1
2107494526,145247669,1
7829474,72917262,1
7829474,15463278,1
7829474,2157690793,1
7829474,1391191027,1
7829474,2403257633,1
7829474,2348311436,1
7829474,145247669,1
72917262,15463278,1
72917262,2157690793,1
72917262,1391191027,1
72917262,2403257633,1
72917262,2348311436,1
72917262,145247669,1
15463278,2157690793,1
15463278,1391191027,1
15463278,2403257633,1
15463278,2348311436,1
15463278,145247669,1
2157690793,1391191027,1
2157690793,2403257633,1
2157690793,2348311436,1
2157690793,145247669,1
