paper_id,author_id,author_name,position,n_authors
c52e24d6847ea31794681f09c595aa4dbb0dceca,144186741,A. Jha,7,8
2c0105bdb201e33dc136013e2fe2d0861bc8b780,2301248146,Yicong Li,0,11
2c0105bdb201e33dc136013e2fe2d0861bc8b780,2140350688,C. Park,1,11
2c0105bdb201e33dc136013e2fe2d0861bc8b780,1605998470,Daniel Xenes,2,11
2c0105bdb201e33dc136013e2fe2d0861bc8b780,40961045,Caitlyn Bishop,3,11
2c0105bdb201e33dc136013e2fe2d0861bc8b780,2262451446,Daniel R. Berger,4,11
2c0105bdb201e33dc136013e2fe2d0861bc8b780,2303644273,A. Samuel,5,11
2c0105bdb201e33dc136013e2fe2d0861bc8b780,1916423,Brock Andrew Wester,6,11
2c0105bdb201e33dc136013e2fe2d0861bc8b780,27103730,J. Lichtman,7,11
2c0105bdb201e33dc136013e2fe2d0861bc8b780,2243182075,Hanspeter Pfister,8,11
2c0105bdb201e33dc136013e2fe2d0861bc8b780,2276582939,Wanhua Li,9,11
2c0105bdb201e33dc136013e2fe2d0861bc8b780,3264522,Y. Meirovitch,10,11
3cbb30256a8df437b7b53e88daaba3b000ee93e2,2368404641,Andrew T. McKenzie,0,14
3cbb30256a8df437b7b53e88daaba3b000ee93e2,1967937,Michael A. Cerullo,1,14
3cbb30256a8df437b7b53e88daaba3b000ee93e2,144044960,Navid Farahani,2,14
3cbb30256a8df437b7b53e88daaba3b000ee93e2,2320407674,Jordan S. Sparks,3,14
3cbb30256a8df437b7b53e88daaba3b000ee93e2,2373261816,Taurus Londono,4,14
3cbb30256a8df437b7b53e88daaba3b000ee93e2,48755724,A. D. Wolf,5,14
3cbb30256a8df437b7b53e88daaba3b000ee93e2,2166724,S. Dziennis,6,14
3cbb30256a8df437b7b53e88daaba3b000ee93e2,2323120681,Borys Wróbel,7,14
3cbb30256a8df437b7b53e88daaba3b000ee93e2,2246673893,A. German,8,14
3cbb30256a8df437b7b53e88daaba3b000ee93e2,2320403071,Emil F Kendziorra,9,14
3cbb30256a8df437b7b53e88daaba3b000ee93e2,2354672897,João Pedro de Magalhães,10,14
3cbb30256a8df437b7b53e88daaba3b000ee93e2,2364925723,W. Cho,11,14
3cbb30256a8df437b7b53e88daaba3b000ee93e2,2255489173,R. M. Perry,12,14
3cbb30256a8df437b7b53e88daaba3b000ee93e2,2274041583,Max More,13,14
6b943b71be06bcc431b4699276edb87182542142,1763350,T. Leergaard,0,3
6b943b71be06bcc431b4699276edb87182542142,1867488,C. Hilgetag,1,3
6b943b71be06bcc431b4699276edb87182542142,1694232,O. Sporns,2,3
7b9dd74af595074275c780ac0f25c054f98d75c7,1722932,E. Dennis,0,2
7b9dd74af595074275c780ac0f25c054f98d75c7,2412444158,Paul M. Thompson,1,2
6273a03842da5dab96a422e430fd64084d411335,2747688,Joseph C. Griffis,0,4
6273a03842da5dab96a422e430fd64084d411335,3709707,Nicholas V. Metcalf,1,4
6273a03842da5dab96a422e430fd64084d411335,1723344,M. Corbetta,2,4
6273a03842da5dab96a422e430fd64084d411335,39269549,G. Shulman,3,4
abd63e9e060507d538485ded4ccfec670b895d64,6751733,Sean D. Conrin,0,10
abd63e9e060507d538485ded4ccfec670b895d64,33058822,L. Zhan,1,10
abd63e9e060507d538485ded4ccfec670b895d64,17706032,Zachery D. Morrissey,2,10
abd63e9e060507d538485ded4ccfec670b895d64,3417277,Mengqi Xing,3,10
abd63e9e060507d538485ded4ccfec670b895d64,145604882,A. Forbes,4,10
abd63e9e060507d538485ded4ccfec670b895d64,6560357,P. Maki,5,10
abd63e9e060507d538485ded4ccfec670b895d64,1852893,M. Milad,6,10
abd63e9e060507d538485ded4ccfec670b895d64,145827508,O. Ajilore,7,10
abd63e9e060507d538485ded4ccfec670b895d64,4810368,S. Langenecker,8,10
abd63e9e060507d538485ded4ccfec670b895d64,2967326,A. Leow,9,10
11a076c562691cb0050125c84e98f02c6e3c2c0c,2068296615,Tianyuan Yao,0,14
11a076c562691cb0050125c84e98f02c6e3c2c0c,51294781,F. Rheault,1,14
11a076c562691cb0050125c84e98f02c6e3c2c0c,47236750,L. Cai,2,14
11a076c562691cb0050125c84e98f02c6e3c2c0c,10751841,V. Nath,3,14
11a076c562691cb0050125c84e98f02c6e3c2c0c,2124878810,Zuhayr Asad,4,14
11a076c562691cb0050125c84e98f02c6e3c2c0c,2094729366,N. Newlin,5,14
11a076c562691cb0050125c84e98f02c6e3c2c0c,2256155865,Can Cui,6,14
11a076c562691cb0050125c84e98f02c6e3c2c0c,48854767,Ruining Deng,7,14
11a076c562691cb0050125c84e98f02c6e3c2c0c,1957052621,Karthik Ramadass,8,14
11a076c562691cb0050125c84e98f02c6e3c2c0c,2278107335,Andrea Shafer,9,14
11a076c562691cb0050125c84e98f02c6e3c2c0c,2262174798,Susan M. Resnick,10,14
11a076c562691cb0050125c84e98f02c6e3c2c0c,143667969,K. Schilling,11,14
11a076c562691cb0050125c84e98f02c6e3c2c0c,2133475009,Bennett A. Landman,12,14
11a076c562691cb0050125c84e98f02c6e3c2c0c,34430081,Yuankai Huo,13,14
01c98a9be1250f820eb16170d5c8f5ff2b98f4b2,2084256,Jagan Srinivasan,0,1
5158d4af08c56fb4bf0cb47659d7356b4013f836,2215464977,Yeon Jin Kim,0,3
5158d4af08c56fb4bf0cb47659d7356b4013f836,6081263,Orin Packer,1,3
5158d4af08c56fb4bf0cb47659d7356b4013f836,6219018,D. Dacey,2,3
592d057427753450d2b04ded08411af6598f154e,2234808092,A. Speckert,0,12
592d057427753450d2b04ded08411af6598f154e,10790558,Lukas Gianinazzi,1,12
592d057427753450d2b04ded08411af6598f154e,3147499,S. Kollmorgen,2,12
592d057427753450d2b04ded08411af6598f154e,2242615683,C. Hagmann,3,12
592d057427753450d2b04ded08411af6598f154e,91218924,P. Grehten,4,12
592d057427753450d2b04ded08411af6598f154e,5490674,R. Kottke,5,12
592d057427753450d2b04ded08411af6598f154e,5495170,G. Natalucci,6,12
592d057427753450d2b04ded08411af6598f154e,2243736271,B. Latal,7,12
592d057427753450d2b04ded08411af6598f154e,2267073165,W. Knirsch,8,12
592d057427753450d2b04ded08411af6598f154e,2095136930,R. Tuura,9,12
592d057427753450d2b04ded08411af6598f154e,2174028998,Torsten Hoefler,10,12
592d057427753450d2b04ded08411af6598f154e,2250525381,A. Jakab,11,12
37167b6f26e13a4b70908a6d536a777bdffe1dc4,4571887,Yunfeng Hua,0,3
37167b6f26e13a4b70908a6d536a777bdffe1dc4,5507723,Philip Laserstein,1,3
37167b6f26e13a4b70908a6d536a777bdffe1dc4,2495450,M. Helmstaedter,2,3
01749692c2a5a63a907f872125205c98dad4ac09,48479545,Ye He,0,3
01749692c2a5a63a907f872125205c98dad4ac09,3242285,Lisa Byrge,1,3
01749692c2a5a63a907f872125205c98dad4ac09,27516716,Daniel P. Kennedy,2,3
2be783a2b5175721687d9fed259cd3870c8be344,49693739,Jacques A Stout,0,11
2be783a2b5175721687d9fed259cd3870c8be344,145745357,Rui Dai,1,11
2be783a2b5175721687d9fed259cd3870c8be344,145803722,R. J. Anderson,2,11
2be783a2b5175721687d9fed259cd3870c8be344,1708601,S. Cousins,3,11
2be783a2b5175721687d9fed259cd3870c8be344,2259128760,Zhuang Jie,4,11
2be783a2b5175721687d9fed259cd3870c8be344,3265067,E. Lad,5,11
2be783a2b5175721687d9fed259cd3870c8be344,108213684,Diane Whitaker,6,11
2be783a2b5175721687d9fed259cd3870c8be344,1961916,D. Madden,7,11
2be783a2b5175721687d9fed259cd3870c8be344,1843738,Guy G. Potter,8,11
2be783a2b5175721687d9fed259cd3870c8be344,2402670926,Heather E. Whitson,9,11
2be783a2b5175721687d9fed259cd3870c8be344,2254973337,Alexandra Badea,10,11
73fa893f0b6edf8553ab69e094b0ed926e877e15,1404759846,S. Balseiro-Gómez,0,10
73fa893f0b6edf8553ab69e094b0ed926e877e15,2124226447,Junhyun Park,1,10
73fa893f0b6edf8553ab69e094b0ed926e877e15,93225463,Y. Yue,2,10
73fa893f0b6edf8553ab69e094b0ed926e877e15,144835975,Chen Ding,3,10
73fa893f0b6edf8553ab69e094b0ed926e877e15,134333875,Lin Shao,4,10
73fa893f0b6edf8553ab69e094b0ed926e877e15,2060977358,Selim Ҫetinkaya,5,10
73fa893f0b6edf8553ab69e094b0ed926e877e15,82547521,Caroline Kuzoian,6,10
73fa893f0b6edf8553ab69e094b0ed926e877e15,6854245,Marc Hammarlund,7,10
73fa893f0b6edf8553ab69e094b0ed926e877e15,3531987,K. Verhey,8,10
73fa893f0b6edf8553ab69e094b0ed926e877e15,49823853,S. Yogev,9,10
1d9cc5b6bb27f13956553445ace41d869039698c,144002362,M. Lamar,0,12
1d9cc5b6bb27f13956553445ace41d869039698c,145827508,O. Ajilore,1,12
1d9cc5b6bb27f13956553445ace41d869039698c,2967326,A. Leow,2,12
1d9cc5b6bb27f13956553445ace41d869039698c,4903983,R. Charlton,3,12
1d9cc5b6bb27f13956553445ace41d869039698c,15508246,Jamie Cohen,4,12
1d9cc5b6bb27f13956553445ace41d869039698c,3085470,J. GadElkarim,5,12
1d9cc5b6bb27f13956553445ace41d869039698c,47569088,Shaolin Yang,6,12
1d9cc5b6bb27f13956553445ace41d869039698c,49425591,A. Zhang,7,12
1d9cc5b6bb27f13956553445ace41d869039698c,108395015,Randall Davis,8,12
1d9cc5b6bb27f13956553445ace41d869039698c,2424199153,Dana L. Penney,9,12
1d9cc5b6bb27f13956553445ace41d869039698c,2098437,D. Libon,10,12
1d9cc5b6bb27f13956553445ace41d869039698c,2119320626,Anand Kumar,11,12
86676770c75fd34808243d735f2930d60f2a6f5c,3292782,S. Moeller,0,10
86676770c75fd34808243d735f2930d60f2a6f5c,1753532013,Pramod Pisharady Kumar,1,10
86676770c75fd34808243d735f2930d60f2a6f5c,37042632,J. Andersson,2,10
86676770c75fd34808243d735f2930d60f2a6f5c,3307984,M. Akçakaya,3,10
86676770c75fd34808243d735f2930d60f2a6f5c,1782015,N. Harel,4,10
86676770c75fd34808243d735f2930d60f2a6f5c,40198271,R. Ma,5,10
86676770c75fd34808243d735f2930d60f2a6f5c,2107999060,Xiaoping Wu,6,10
86676770c75fd34808243d735f2930d60f2a6f5c,1761064,E. Yacoub,7,10
86676770c75fd34808243d735f2930d60f2a6f5c,2997374,C. Lenglet,8,10
86676770c75fd34808243d735f2930d60f2a6f5c,1804349,K. Uğurbil,9,10
c173e1abe0ec13f0a86e32a394a1f11a76068208,2217892707,Tianyu Wang,0,3
c173e1abe0ec13f0a86e32a394a1f11a76068208,1598481374,Zachary M. Pisano,1,3
c173e1abe0ec13f0a86e32a394a1f11a76068208,2068800231,Carey E. Priebe,2,3
7977818ea61c73582c3d02bc23cf8a6be78be9d5,145120201,A. Stepanyants,0,3
7977818ea61c73582c3d02bc23cf8a6be78be9d5,2258990778,P. Hof,1,3
7977818ea61c73582c3d02bc23cf8a6be78be9d5,1978940,D. Chklovskii,2,3
e49d22ad83deece277745c63c452e48e851ea38f,32153677,Marco Aqil,0,4
e49d22ad83deece277745c63c452e48e851ea38f,35189762,S. Atasoy,1,4
e49d22ad83deece277745c63c452e48e851ea38f,1988969,M. Kringelbach,2,4
e49d22ad83deece277745c63c452e48e851ea38f,2257546,R. Hindriks,3,4
aff5ffdc57ce32aa65e88428da6c5f4cceb8ef72,2115783580,Chundi Xu,0,5
aff5ffdc57ce32aa65e88428da6c5f4cceb8ef72,2130598345,Tyler B. Ramos,1,5
aff5ffdc57ce32aa65e88428da6c5f4cceb8ef72,40015945,E. M. Rogers,2,5
aff5ffdc57ce32aa65e88428da6c5f4cceb8ef72,3307045,Michael B. Reiser,3,5
aff5ffdc57ce32aa65e88428da6c5f4cceb8ef72,9933121,C. Doe,4,5
887174d0653bccb864fe0b41bf9ccde6949d4301,2334459397,Juntao Deng,0,8
887174d0653bccb864fe0b41bf9ccde6949d4301,2331459825,Jiamin Wu,1,8
887174d0653bccb864fe0b41bf9ccde6949d4301,2333091893,Changmin Chen,2,8
887174d0653bccb864fe0b41bf9ccde6949d4301,2331607748,Qihao Zheng,3,8
887174d0653bccb864fe0b41bf9ccde6949d4301,2238078029,Zhaoxiang Zhang,4,8
887174d0653bccb864fe0b41bf9ccde6949d4301,31421132,Jingpeng Wu,5,8
887174d0653bccb864fe0b41bf9ccde6949d4301,2249763175,Wanli Ouyang,6,8
887174d0653bccb864fe0b41bf9ccde6949d4301,2321174558,Chunfeng Song,7,8
91d5f72f8daca248b7f6bb20f88500e48ce0be16,3666719,Flavie Bidel,0,13
91d5f72f8daca248b7f6bb20f88500e48ce0be16,3264522,Y. Meirovitch,1,13
91d5f72f8daca248b7f6bb20f88500e48ce0be16,2307736,R. Schalek,2,13
91d5f72f8daca248b7f6bb20f88500e48ce0be16,15528534,Xiaotang Lu,3,13
91d5f72f8daca248b7f6bb20f88500e48ce0be16,2127759995,Elisa C. Pavarino,4,13
91d5f72f8daca248b7f6bb20f88500e48ce0be16,2143953022,Fuming Yang,5,13
91d5f72f8daca248b7f6bb20f88500e48ce0be16,50357516,A. Peleg,6,13
91d5f72f8daca248b7f6bb20f88500e48ce0be16,10184943,Yuelong Wu,7,13
91d5f72f8daca248b7f6bb20f88500e48ce0be16,50050327,T. Shomrat,8,13
91d5f72f8daca248b7f6bb20f88500e48ce0be16,35725792,D. Berger,9,13
91d5f72f8daca248b7f6bb20f88500e48ce0be16,51387362,Adi Shaked,10,13
91d5f72f8daca248b7f6bb20f88500e48ce0be16,27103730,J. Lichtman,11,13
91d5f72f8daca248b7f6bb20f88500e48ce0be16,2403795,B. Hochner,12,13
dd249ae9def430517690dc03904e65481341ad4a,39667352,F. Rech,0,7
dd249ae9def430517690dc03904e65481341ad4a,4291600,G. Herbet,1,7
dd249ae9def430517690dc03904e65481341ad4a,2787582,Y. Gaudeau,2,7
dd249ae9def430517690dc03904e65481341ad4a,79828433,Sophie Mézières,3,7
dd249ae9def430517690dc03904e65481341ad4a,9158018,J. Moureau,4,7
dd249ae9def430517690dc03904e65481341ad4a,1397625942,S. Moritz-Gasser,5,7
dd249ae9def430517690dc03904e65481341ad4a,145578262,H. Duffau,6,7
7f2225f8523b4912ce49ced6cd2b20e7b7f13a60,145426489,Eric Jonas,0,2
7f2225f8523b4912ce49ced6cd2b20e7b7f13a60,3282030,Konrad Paul Kording,1,2
1f0b69d01a6e744951655c5ffc81494f6536e7f0,2215464977,Yeon Jin Kim,0,19
1f0b69d01a6e744951655c5ffc81494f6536e7f0,6081263,Orin Packer,1,19
1f0b69d01a6e744951655c5ffc81494f6536e7f0,5056982,T. Macrina,2,19
1f0b69d01a6e744951655c5ffc81494f6536e7f0,2237777880,A. Pollreisz,3,19
1f0b69d01a6e744951655c5ffc81494f6536e7f0,2306349195,Christine A. Curcio,4,19
1f0b69d01a6e744951655c5ffc81494f6536e7f0,2152541203,Kisuk Lee,5,19
1f0b69d01a6e744951655c5ffc81494f6536e7f0,41124209,N. Kemnitz,6,19
1f0b69d01a6e744951655c5ffc81494f6536e7f0,14972923,Dodam Ih,7,19
1f0b69d01a6e744951655c5ffc81494f6536e7f0,2116108808,Tri M. Nguyen,8,19
1f0b69d01a6e744951655c5ffc81494f6536e7f0,1406193129,R. Lu,9,19
1f0b69d01a6e744951655c5ffc81494f6536e7f0,1840375,S. Popovych,10,19
1f0b69d01a6e744951655c5ffc81494f6536e7f0,2354331143,Akhilesh Halageri,11,19
1f0b69d01a6e744951655c5ffc81494f6536e7f0,2072616109,J. Bae,12,19
1f0b69d01a6e744951655c5ffc81494f6536e7f0,2354330827,Joe Strout,13,19
1f0b69d01a6e744951655c5ffc81494f6536e7f0,2308461420,Stephan Gerhard,14,19
1f0b69d01a6e744951655c5ffc81494f6536e7f0,2354638452,Robert G. Smith,15,19
1f0b69d01a6e744951655c5ffc81494f6536e7f0,2256780972,Paul R. Martin,16,19
1f0b69d01a6e744951655c5ffc81494f6536e7f0,32269422,U. Grünert,17,19
1f0b69d01a6e744951655c5ffc81494f6536e7f0,6219018,D. Dacey,18,19
a51390074aea2317895ee14bd2e689782c027c9a,16990964,F. Drawitsch,0,4
a51390074aea2317895ee14bd2e689782c027c9a,144500724,Ali Karimi,1,4
a51390074aea2317895ee14bd2e689782c027c9a,8524161,K. Boergens,2,4
a51390074aea2317895ee14bd2e689782c027c9a,2495450,M. Helmstaedter,3,4
aaad6f294b1894cdf1b0f0ac52c12e273869ddbd,123799005,M. Ram,0,2
aaad6f294b1894cdf1b0f0ac52c12e273869ddbd,2450277477,A. Narayan,1,2
339f869da4bc19b904cfb8fa014ed3db20a6f3b8,6552072,E. Alho,0,3
339f869da4bc19b904cfb8fa014ed3db20a6f3b8,7596809,E. Fonoff,1,3
339f869da4bc19b904cfb8fa014ed3db20a6f3b8,3993685,H. Heinsen,2,3
ca63eb34c5749df791c3f7d6fb2a552e1748ea7f,49545402,Rebecca L. Pfeiffer,0,13
ca63eb34c5749df791c3f7d6fb2a552e1748ea7f,2110869385,James R. Anderson,1,13
ca63eb34c5749df791c3f7d6fb2a552e1748ea7f,91791357,Jeebika Dahal,2,13
ca63eb34c5749df791c3f7d6fb2a552e1748ea7f,2110334815,Jessica C. Garcia,3,13
ca63eb34c5749df791c3f7d6fb2a552e1748ea7f,49500085,Jia-Hui Yang,4,13
ca63eb34c5749df791c3f7d6fb2a552e1748ea7f,4738436,C. Sigulinsky,5,13
ca63eb34c5749df791c3f7d6fb2a552e1748ea7f,39349450,K. Rapp,6,13
ca63eb34c5749df791c3f7d6fb2a552e1748ea7f,46616294,Daniel P. Emrich,7,13
ca63eb34c5749df791c3f7d6fb2a552e1748ea7f,1971310,C. Watt,8,13
ca63eb34c5749df791c3f7d6fb2a552e1748ea7f,2126400649,Hope AB Johnstun,9,13
ca63eb34c5749df791c3f7d6fb2a552e1748ea7f,1580418569,Alexis R. Houser,10,13
ca63eb34c5749df791c3f7d6fb2a552e1748ea7f,2489794,R. Marc,11,13
ca63eb34c5749df791c3f7d6fb2a552e1748ea7f,1961027,Bryan William Jones,12,13
d03c5c8bfdc75c7520ba98346124af910092dbfc,2127919331,Alan Y. Gutman-Wei,0,2
d03c5c8bfdc75c7520ba98346124af910092dbfc,4374782,S. P. Brown,1,2
d6e78e4510321771fedb4ca2dfdc8fadb112cbce,40148754,B. Lu,0,3
d6e78e4510321771fedb4ca2dfdc8fadb112cbce,2207567,Kuan Wang,1,3
d6e78e4510321771fedb4ca2dfdc8fadb112cbce,24271363,A. Nose,2,3
eeb2cc9be5d499dfe4073d582c36f7de7a3a2142,2197666535,Yangye Yan,0,4
eeb2cc9be5d499dfe4073d582c36f7de7a3a2142,2093184696,Guoxin Fan,1,4
eeb2cc9be5d499dfe4073d582c36f7de7a3a2142,4964064,X. Liao,2,4
eeb2cc9be5d499dfe4073d582c36f7de7a3a2142,2145743458,Xudong Zhao,3,4
d78ce0c12a55e235c423b57a5082f09b724bfb12,2785521,Kisuk Lee,0,4
d78ce0c12a55e235c423b57a5082f09b724bfb12,3134596,A. Zlateski,1,4
d78ce0c12a55e235c423b57a5082f09b724bfb12,3173442,Ashwin Vishwanathan,2,4
d78ce0c12a55e235c423b57a5082f09b724bfb12,144924970,H. Seung,3,4
9478fc90a9834905f0e2dc53d2318ec55413b5e5,50099751,J. P. Little,0,2
9478fc90a9834905f0e2dc53d2318ec55413b5e5,2056441,Adam G. Carter,1,2
b4998cc70c4abe8cdb87abd4735dde0c51390e92,2042693868,X. Xie,0,7
b4998cc70c4abe8cdb87abd4735dde0c51390e92,2249775142,A. Kuceyeski,1,7
b4998cc70c4abe8cdb87abd4735dde0c51390e92,2338354975,S. A. Shah,2,7
b4998cc70c4abe8cdb87abd4735dde0c51390e92,2253785650,N. Schiff,3,7
b4998cc70c4abe8cdb87abd4735dde0c51390e92,2286248125,S. Nagarajan,4,7
b4998cc70c4abe8cdb87abd4735dde0c51390e92,2388561867,Raj,6,7
5cb8da98725d5458ad5c0a14c43a8ed5ef4be65d,1404680724,Raúl Rodríguez-Cruces,0,6
5cb8da98725d5458ad5c0a14c43a8ed5ef4be65d,40343889,J. Royer,1,6
5cb8da98725d5458ad5c0a14c43a8ed5ef4be65d,47506525,S. Larivière,2,6
5cb8da98725d5458ad5c0a14c43a8ed5ef4be65d,2060577779,D. Bassett,3,6
5cb8da98725d5458ad5c0a14c43a8ed5ef4be65d,4638038,L. Caciagli,4,6
5cb8da98725d5458ad5c0a14c43a8ed5ef4be65d,2977883,B. Bernhardt,5,6
f0583163842a1916c6ad1e6b6c6f7474ffb730d3,1380744267,A. Luppi,0,11
f0583163842a1916c6ad1e6b6c6f7474ffb730d3,3559163,H. Gellersen,1,11
f0583163842a1916c6ad1e6b6c6f7474ffb730d3,1839658349,Zhen-Qi Liu,2,11
f0583163842a1916c6ad1e6b6c6f7474ffb730d3,2051317591,Alexander R. D. Peattie,3,11
f0583163842a1916c6ad1e6b6c6f7474ffb730d3,32192221,A. Manktelow,4,11
f0583163842a1916c6ad1e6b6c6f7474ffb730d3,2326400,R. Adapa,5,11
f0583163842a1916c6ad1e6b6c6f7474ffb730d3,1981659,A. Owen,6,11
f0583163842a1916c6ad1e6b6c6f7474ffb730d3,4503792,L. Naci,7,11
f0583163842a1916c6ad1e6b6c6f7474ffb730d3,2121212493,D. K. Menon,8,11
f0583163842a1916c6ad1e6b6c6f7474ffb730d3,2167102,S. Dimitriadis,9,11
f0583163842a1916c6ad1e6b6c6f7474ffb730d3,46939494,E. Stamatakis,10,11
34f0eaf686bb5ad01082edff2f90b12cb874075e,33308250,Maximilian Schmidt,0,4
34f0eaf686bb5ad01082edff2f90b12cb874075e,3077630,Sacha Jennifer van Albada,1,4
34f0eaf686bb5ad01082edff2f90b12cb874075e,1736308,Rembrandt Bakker,2,4
34f0eaf686bb5ad01082edff2f90b12cb874075e,1693609,M. Diesmann,3,4
37087c34a4faa3b074c58cae6284c483e2992f44,52135051,Anna V. Diakova,0,6
37087c34a4faa3b074c58cae6284c483e2992f44,38432020,A. Makarova,1,6
37087c34a4faa3b074c58cae6284c483e2992f44,48048821,Song Pang,2,6
37087c34a4faa3b074c58cae6284c483e2992f44,2442565851,C. Xu,3,6
37087c34a4faa3b074c58cae6284c483e2992f44,153777627,H. Hess,4,6
37087c34a4faa3b074c58cae6284c483e2992f44,5927412,A. Polilov,5,6
87de793dbf952bd9589f57c77e26c6669d3c0331,2057075966,Jacob C. Tanner,0,8
87de793dbf952bd9589f57c77e26c6669d3c0331,2122988473,Joshua Faskowitz,1,8
87de793dbf952bd9589f57c77e26c6669d3c0331,2260671090,A. Teixeira,2,8
87de793dbf952bd9589f57c77e26c6669d3c0331,2264623501,Caio Seguin,3,8
87de793dbf952bd9589f57c77e26c6669d3c0331,40330087,L. Coletta,4,8
87de793dbf952bd9589f57c77e26c6669d3c0331,4380479,A. Gozzi,5,8
87de793dbf952bd9589f57c77e26c6669d3c0331,2440937,B. Mišić,6,8
87de793dbf952bd9589f57c77e26c6669d3c0331,2676819,Richard F. Betzel,7,8
c4f70cc738f3bedb670d73701a2b2bef2192840c,8760738,R. Jiang,0,11
c4f70cc738f3bedb670d73701a2b2bef2192840c,144048760,V. Calhoun,1,11
c4f70cc738f3bedb670d73701a2b2bef2192840c,143918458,Yue Cui,2,11
c4f70cc738f3bedb670d73701a2b2bef2192840c,8125484,S. Qi,3,11
c4f70cc738f3bedb670d73701a2b2bef2192840c,1853979,C. Zhuo,4,11
c4f70cc738f3bedb670d73701a2b2bef2192840c,2118398384,Jin Li,5,11
c4f70cc738f3bedb670d73701a2b2bef2192840c,1690906,R. Jung,6,11
c4f70cc738f3bedb670d73701a2b2bef2192840c,2146237083,Jian Yang,7,11
c4f70cc738f3bedb670d73701a2b2bef2192840c,2216960374,Yuhui Du,8,11
c4f70cc738f3bedb670d73701a2b2bef2192840c,38822792,T. Jiang,9,11
c4f70cc738f3bedb670d73701a2b2bef2192840c,144511104,J. Sui,10,11
1d0fb10a58f8bc1954668bc3900c6d27e17ab7a8,3231301,S. Naze,0,3
1d0fb10a58f8bc1954668bc3900c6d27e17ab7a8,145904983,C. Bernard,1,3
1d0fb10a58f8bc1954668bc3900c6d27e17ab7a8,7597475,V. Jirsa,2,3
d6517d8d8a26df42fab59fa4c98e933888f5b7b4,2186648267,A. Romano,0,12
d6517d8d8a26df42fab59fa4c98e933888f5b7b4,1825246396,E. Troisi Lopez,1,12
d6517d8d8a26df42fab59fa4c98e933888f5b7b4,50874952,M. Liparoti,2,12
d6517d8d8a26df42fab59fa4c98e933888f5b7b4,4470778,A. Polverino,3,12
d6517d8d8a26df42fab59fa4c98e933888f5b7b4,65887965,R. Minino,4,12
d6517d8d8a26df42fab59fa4c98e933888f5b7b4,5442553,F. Trojsi,5,12
d6517d8d8a26df42fab59fa4c98e933888f5b7b4,5233292,S. Bonavita,6,12
d6517d8d8a26df42fab59fa4c98e933888f5b7b4,4483458,L. Mandolesi,7,12
d6517d8d8a26df42fab59fa4c98e933888f5b7b4,2106804473,C. Granata,8,12
d6517d8d8a26df42fab59fa4c98e933888f5b7b4,38738686,E. Amico,9,12
d6517d8d8a26df42fab59fa4c98e933888f5b7b4,50622558,G. Sorrentino,10,12
d6517d8d8a26df42fab59fa4c98e933888f5b7b4,4540646,P. Sorrentino,11,12
e3f937873d56afc28dc0b9cf458528be24a469ea,39757656,Marianna Milano,0,3
e3f937873d56afc28dc0b9cf458528be24a469ea,1738664,P. Guzzi,1,3
e3f937873d56afc28dc0b9cf458528be24a469ea,1722393,M. Cannataro,2,3
ad73ce0b648980956482d419a739e4d2eb02e769,2276223967,Mamun Md Al‐Amin,0,8
ad73ce0b648980956482d419a739e4d2eb02e769,1994662,D. Bradford,1,8
ad73ce0b648980956482d419a739e4d2eb02e769,143651942,R. Sullivan,2,8
ad73ce0b648980956482d419a739e4d2eb02e769,2853968,N. Kurniawan,3,8
ad73ce0b648980956482d419a739e4d2eb02e769,4555844,Y. Moon,4,8
ad73ce0b648980956482d419a739e4d2eb02e769,143741225,Seol-Heui Han,5,8
ad73ce0b648980956482d419a739e4d2eb02e769,3200076,A. Zalesky,6,8
ad73ce0b648980956482d419a739e4d2eb02e769,145827062,T. Burne,7,8
52122764993c61356a0018272422049326a3bc2c,2316755722,T. Bolton,0,6
52122764993c61356a0018272422049326a3bc2c,2380656142,Mikkel Schöttner Sieler,1,6
52122764993c61356a0018272422049326a3bc2c,2200710964,Jagruti Patel,2,6
52122764993c61356a0018272422049326a3bc2c,2390318840,Michael Chan,3,6
52122764993c61356a0018272422049326a3bc2c,35452821,D. Van de Ville,4,6
52122764993c61356a0018272422049326a3bc2c,2251343912,P. Hagmann,5,6
e0e24641e7e385b667a5c4008f49e151273da7b7,48841088,Jeff Brown,0,4
e0e24641e7e385b667a5c4008f49e151273da7b7,2402064514,Andrew Kirjner,1,4
e0e24641e7e385b667a5c4008f49e151273da7b7,2402064586,Annika Vivekananthan,2,4
e0e24641e7e385b667a5c4008f49e151273da7b7,2260407457,Edward S. Boyden,3,4
66d61e1861f7373d180e4d2b03d4eff53f6f1398,9535157,D. van Blooijs,0,11
66d61e1861f7373d180e4d2b03d4eff53f6f1398,2043267608,M. A. van den Boom,1,11
66d61e1861f7373d180e4d2b03d4eff53f6f1398,2278101565,J. F. van der Aar,2,11
66d61e1861f7373d180e4d2b03d4eff53f6f1398,115028446,G. Huiskamp,3,11
66d61e1861f7373d180e4d2b03d4eff53f6f1398,6724729,G. Castegnaro,4,11
66d61e1861f7373d180e4d2b03d4eff53f6f1398,2396556,M. Demuru,5,11
66d61e1861f7373d180e4d2b03d4eff53f6f1398,5100559,W. Zweiphenning,6,11
66d61e1861f7373d180e4d2b03d4eff53f6f1398,2412338330,P. van Eijsden,7,11
