author_norm,person_id,person_display_name,name_variants,component_size,is_reconciled_merge
santuy|a,person:andrea santuy,Andrea Santuy,Andrea Santuy,1,False
sanyal|a,person:anwesha sanyal,Anwesha Sanyal,Anwesha Sanyal,1,False
sanzeni|a,person:a sanzeni,A. Sanzeni,A. Sanzeni,1,False
sanz|a,person:a sanz,A. Sanz,A. Sanz,1,False
sapiro|g,person:g sapiro,G. Sapiro,G. Sapiro,1,False
sapkal|d,person:d sapkal,D. Sapkal,D. Sapkal,1,False
saribekyan|h,person:hayk saribekyan,Hayk Saribekyan,Hayk Saribekyan,1,False
sarin|s,person:sumeet sarin,Sumeet Sarin,Sumeet Sarin,1,False
sarkar|s,person:srijita sarkar,Srijita Sarkar,Srijita Sarkar,1,False
sarkissian|t,person:tatevik sarkissian,Tatevik Sarkissian,Tatevik Sarkissian,1,False
sarma|g,person:g sarma,G. Sarma,G. Sarma,1,False
sarpolaki|t,person:tahmineh sarpolaki,Tahmineh Sarpolaki,Tahmineh Sarpolaki,1,False
sarubbo|s,person:s sarubbo,S. Sarubbo,S. Sarubbo,1,False
sarup|s,person:saarthak sarup,Saarthak Sarup,Saarthak Sarup,1,False
sar|gk,person:g sar,G. K. Sar,G. K. Sar,1,False
sasmita|ao,person:a sasmita,A. O. Sasmita,A. O. Sasmita,1,False
satou|c,person:chie satou,Chie Satou,Chie Satou,1,False
sato|m,person:makoto sato,Makoto Sato,Makoto Sato,1,False
sato|n,person:n sato,N. Sato,N. Sato,1,False
sato|o,person:o sato,O. Sato,O. Sato,1,False
satterthwaite|t,person:t satterthwaite,T. Satterthwaite,T. Satterthwaite,1,False
sauerbeck|a,person:a sauerbeck,A. Sauerbeck,A. Sauerbeck,1,False
sauer|a,person:alexander sauer,Alexander Sauer,Alexander Sauer,1,False
sauer|m,person:m sauer,M. Sauer,M. Sauer,1,False
saul|lk,person:lawrence saul,Lawrence K. Saul,Lawrence K. Saul,1,False
saumweber|t,person:t saumweber,T. Saumweber,T. Saumweber,1,False
saunders|a,person:arpiar saunders,Arpiar Saunders,Arpiar Saunders,1,False
saunders|m,person:m saunders,M. Saunders,M. Saunders,1,False
savaliya|jh,person:jay savaliya,Jay H. Savaliya,Jay H. Savaliya,1,False
savas|j,person:j savas,J. Savas,J. Savas,1,False
savas|jn,person:jeffrey savas,Jeffrey N. Savas,Jeffrey N. Savas,1,False
savaş|d,person:doruk savas,Doruk Savaş,Doruk Savaş,1,False
savva|ya,person:yiannis savva,Yiannis A. Savva,Yiannis A. Savva,1,False
sawant|a,person:abhilash sawant,Abhilash Sawant,Abhilash Sawant,1,False
sawmya|s,person:shashata sawmya,Shashata Sawmya,Shashata Sawmya,1,False
sawtell|nb,person:nathaniel sawtell,Nathaniel B. Sawtell,Nathaniel B. Sawtell,1,False
saxena|r,person:rajat saxena,Rajat Saxena,Rajat Saxena,1,False
saykin|a,person:a saykin,A. Saykin,A. Saykin,1,False
sayre|me,person:m sayre,M. E. Sayre,M. E. Sayre,1,False
scala|f,person:f scala,F. Scala,F. Scala,1,False
scanziani|m,person:m scanziani,M. Scanziani,M. Scanziani,1,False
scarborough|j,person:j scarborough,J. Scarborough,J. Scarborough,1,False
schadt|lc,person:leonie schadt,Leonie C Schadt,Leonie C Schadt,1,False
schaefer|at,person:andreas schaefer,Andreas T. Schaefer,Andreas T. Schaefer,1,False
schaefer|k,person:k schaefer,K. Schaefer,K. Schaefer,1,False
schafer|dp,person:dorothy schafer,Dorothy P. Schafer,Dorothy P. Schafer,1,False
schafer|w,person:wr schafer,WR Schafer,W. Schafer; WR Schafer,1,False
schafer|wr,person:william schafer,William R. Schafer,William R. Schafer,1,False
schalek|r,person:r schalek,R. Schalek,R. Schalek,1,False
schaub|mt,person:michael schaub,Michael T. Schaub,Michael T. Schaub,1,False
schauder|dm,person:david schauder,David M. Schauder,David M. Schauder,1,False
scheffer|lk,person:louis scheffer,Louis K. Scheffer,Louis K. Scheffer,1,False
scheiffele|p,person:p scheiffele,P. Scheiffele,P. Scheiffele,1,False
scheirer|w,person:w scheirer,W. Scheirer,W. Scheirer,1,False
scheiwe|c,person:c scheiwe,C. Scheiwe,C. Scheiwe,1,False
schellino|r,person:roberta schellino,Roberta Schellino,Roberta Schellino,1,False
scheltens|p,person:p scheltens,P. Scheltens,P. Scheltens,1,False
schemmel|j,person:j schemmel,J. Schemmel,J. Schemmel,1,False
schene|a,person:a schene,A. Schene,A. Schene,1,False
schepper|rd,person:r de schepper,R. De Schepper,R. De Schepper,1,False
scherick|j,person:james scherick,James Scherick,James Scherick,1,False
scherrer|c,person:clara scherrer,Clara Scherrer,Clara Scherrer,1,False
scheungrab|m,person:max scheungrab,Max Scheungrab,Max Scheungrab,1,False
schiavi|s,person:s schiavi,S. Schiavi,S. Schiavi,1,False
schick|d,person:d schick,D. Schick,D. Schick,1,False
schieber|n,person:n schieber,N. Schieber,N. Schieber,1,False
schierloh|a,person:a schierloh,A. Schierloh,A. Schierloh,1,False
schifferer|m,person:martina schifferer,Martina Schifferer,Martina Schifferer,1,False
schiff|s,person:s schiff,S. Schiff,S. Schiff,1,False
schijven|d,person:d schijven,D. Schijven,D. Schijven,1,False
schilling|m,person:m schilling,M. Schilling,M. Schilling,1,False
schindelin|j,person:j schindelin,J. Schindelin,J. Schindelin,1,False
schindler|j,person:jon schindler,Jon Schindler,Jon Schindler,1,False
schlegel|p,person:philipp schlegel,Philipp Schlegel,P. Schlegel; Philipp Schlegel,1,False
schleimer|j,person:jan hendrik schleimer,Jan-Hendrik Schleimer,Jan-Hendrik Schleimer,1,False
schleyer|m,person:m schleyer,M. Schleyer,M. Schleyer,1,False
schlimbach|f,person:f schlimbach,F. Schlimbach,F. Schlimbach,1,False
schlotter|ap,person:alexa schlotter,Alexa P. Schlotter,Alexa P. Schlotter,1,False
schlömer|p,person:p schlomer,P. Schlömer,P. Schlömer,1,False
schmaal|l,person:l schmaal,L. Schmaal,L. Schmaal,1,False
schmerl|b,person:b schmerl,B. Schmerl,B. Schmerl,1,False
schmidhuber|j,person:j schmidhuber,J. Schmidhuber,J. Schmidhuber,1,False
schmidt|bf,person:brigitte schmidt,Brigitte F. Schmidt,Brigitte F. Schmidt,1,False
schmidt|d,person:deborah schmidt,Deborah Schmidt,D. Schmidt; Deborah Schmidt,1,False
schmidt|h,person:hermann schmidt,Hermann Schmidt,Helene Schmidt; Hermann Schmidt,1,False
schmidt|m,person:maximilian schmidt,Maximilian Schmidt,Martin Schmidt; Maximilian Schmidt,1,False
schmidt|s,person:steffen schmidt,Steffen Schmidt,Steffen Schmidt,1,False
schmid|b,person:benjamin schmid,Benjamin Schmid,Benjamin Schmid,1,False
schmitt|o,person:oliver schmitt,Oliver Schmitt,O. Schmitt; Oliver Schmitt,1,False
schmitz|c,person:c schmitz,C. Schmitz,C. Schmitz,1,False
schmitz|d,person:dietmar schmitz,Dietmar Schmitz,Dietmar Schmitz,1,False
schmitz|k,person:k schmitz,K. Schmitz,K. Schmitz,1,False
schnabel|r,person:ralf schnabel,Ralf Schnabel,Ralf Schnabel,1,False
schnaitmann|c,person:c schnaitmann,C. Schnaitmann,C. Schnaitmann,1,False
schneider-mizell|c,person:cm schneider mizell,CM Schneider-Mizell,C. Schneider-Mizell; CM Schneider-Mizell,1,False
schneider-mizell|cm,person:casey schneider mizell,Casey M. Schneider-Mizell,Casey M. Schneider-Mizell,1,False
schneider|d,person:d schneider,D. Schneider,D. Schneider,1,False
schneider|f,person:f schneider,F. Schneider,F. Schneider,1,False
schneider|j,person:j schneider,J. Schneider,J. Schneider,1,False
schneider|s,person:steffen schneider,Steffen Schneider,S. Schneider; Steffen Schneider,1,False
schneidman|e,person:elad schneidman,Elad Schneidman,E. Schneidman; Elad Schneidman,1,False
schnell|b,person:bettina schnell,Bettina Schnell,Bettina Schnell,1,False
schnell|o,person:o schnell,O. Schnell,O. Schnell,1,False
schnitt|s,person:s schnitt,S. Schnitt,S. Schnitt,1,False
schnitzer|m,person:m schnitzer,M. Schnitzer,M. Schnitzer,1,False
schnorrenberg|s,person:sebastian schnorrenberg,Sebastian Schnorrenberg,Sebastian Schnorrenberg,1,False
schoenmakers|r,person:r schoenmakers,R. Schoenmakers,R. Schoenmakers,1,False
scholl|b,person:b scholl,B. Scholl,B. Scholl,1,False
scholtens|lh,person:l scholtens,L. H. Scholtens,L. H. Scholtens,1,False
scholz-carlson|e,person:eva scholz carlson,Eva Scholz-Carlson,Eva Scholz-Carlson,1,False
schonfeld|d,person:daniel schonfeld,Daniel Schonfeld,Daniel Schonfeld,1,False
schoofs|a,person:andreas schoofs,Andreas Schoofs,Andreas Schoofs,1,False
schoonhoven|r,person:r schoonhoven,R. Schoonhoven,R. Schoonhoven,1,False
schoonover|ce,person:carl schoonover,Carl E. Schoonover,Carl E. Schoonover,1,False
schotten|mt,person:m schotten,M. T. Schotten,M. T. Schotten,1,False
schotten|mtd,person:michel thiebaut de schotten,Michel Thiebaut de Schotten,Michel Thiebaut de Schotten,1,False
schramm|c,person:c schramm,C. Schramm,C. Schramm,1,False
schreiber|s,person:s schreiber,S. Schreiber,S. Schreiber,1,False
schreiner|d,person:d schreiner,D. Schreiner,D. Schreiner,1,False
schretter|ce,person:catherine schretter,Catherine E. Schretter,Catherine E. Schretter,1,False
schrode|n,person:n schrode,N. Schrode,N. Schrode,1,False
schroeder|a,person:a schroeder,A. Schroeder,A. Schroeder,1,False
schroeder|fc,person:frank schroeder,Frank C. Schroeder,Frank C. Schroeder,1,False
schroeder|ne,person:nathan schroeder,Nathan E. Schroeder,Nathan E. Schroeder,1,False
schroeter|a,person:aileen schroeter,Aileen Schroeter,Aileen Schroeter,1,False
schröder|c,person:cornelius schroder,Cornelius Schröder,Cornelius Schröder,1,False
schröter|m,person:manuel schroter,Manuel S. Schröter,Manuel S. Schröter; Manuel Schröter,2,True
schröter|ms,person:manuel schroter,Manuel S. Schröter,Manuel S. Schröter; Manuel Schröter,2,True
schubert|fk,person:frank schubert,Frank K. Schubert,Frank K. Schubert,1,False
schubert|pj,person:philipp schubert,Philipp J Schubert,Philipp J Schubert,1,False
schubert|t,person:t schubert,T. Schubert,T. Schubert,1,False
schuhknecht|g,person:g schuhknecht,G. Schuhknecht,G. Schuhknecht,1,False
schultze|bl,person:bjarne schultze,Bjarne L Schultze,Bjarne L Schultze,1,False
schultz|km,person:kevin schultz,Kevin M. Schultz,Kevin M. Schultz,1,False
schulze|f,person:f schulze,F. Schulze,F. Schulze,1,False
schulze|k,person:katja schulze,Katja Schulze,Katja Schulze,1,False
schurr|m,person:meike schurr,Meike Schurr,Meike Schurr,1,False
schwab|y,person:y schwab,Y. Schwab,Y. Schwab,1,False
schwanke|s,person:sebastian schwanke,Sebastian Schwanke,Sebastian Schwanke,1,False
schwarcz|l,person:l schwarcz,L. Schwarcz,L. Schwarcz,1,False
schwartzman|g,person:gregory schwartzman,Gregory Schwartzman,Gregory Schwartzman,1,False
schwartz|gw,person:greg schwartz,Greg W Schwartz,Greg W Schwartz,1,False
schwarz|e,person:e schwarz,E. Schwarz,E. Schwarz,1,False
schwarz|m,person:m schwarz,M. Schwarz,M. Schwarz,1,False
schöll|e,person:e scholl,E. Schöll,E. Schöll,1,False
schöll|m,person:m scholl,M. Schöll,M. Schöll,1,False
schürmann|f,person:f schurmann,F. Schürmann,F. Schürmann,1,False
scolamiero|m,person:m scolamiero,M. Scolamiero,M. Scolamiero,1,False
scott|ak,person:a scott,A. K. Scott,A. K. Scott,1,False
scott|al,person:ashley scott,Ashley L. Scott,Ashley L. Scott,1,False
scott|b,person:b scott,B. Scott,B. Scott,1,False
scott|k,person:kristin scott,Kristin Scott,Kristin Scott,1,False
scott|me,person:marie scott,Marie E. Scott,Marie E. Scott,1,False
scuderi|la,person:louis scuderi,Louis A Scuderi,Louis A Scuderi,1,False
scullion|b,person:benjamin scullion,Benjamin Scullion,Benjamin Scullion,1,False
sears|jc,person:james sears,James C. Sears,James C. Sears,1,False
seeds|a,person:a seeds,A. Seeds,A. Seeds,1,False
seenivasan|p,person:pavithraa seenivasan,Pavithraa Seenivasan,Pavithraa Seenivasan,1,False
segal|e,person:e segal,E. Segal,E. Segal,1,False
segev|i,person:i segev,I. Segev,I. Segev,1,False
seguido|j,person:jansen seguido,Jansen Seguido,Jansen Seguido,1,False
seguin|c,person:caio seguin,Caio Seguin,Caio Seguin,1,False
seidlitz|j,person:j seidlitz,J. Seidlitz,J. Seidlitz,1,False
seid|s,person:sam seid,Sam Seid,Sam Seid,1,False
sejnowski|t,person:tj sejnowski,TJ Sejnowski,T. Sejnowski; TJ Sejnowski,1,False
sekiguchi|m,person:manabu sekiguchi,Manabu Sekiguchi,Manabu Sekiguchi,1,False
seki|f,person:fumiko seki,Fumiko Seki,Fumiko Seki,1,False
selcho|m,person:m selcho,M. Selcho,M. Selcho,1,False
sellner|l,person:linda sellner,Linda Sellner,Linda Sellner,1,False
seminowicz|d,person:d seminowicz,D. Seminowicz,D. Seminowicz,1,False
semler|bl,person:bert semler,Bert L. Semler,Bert L. Semler,1,False
semyanov|a,person:alexey semyanov,Alexey Semyanov,Alexey Semyanov,1,False
senevirathne|hk,person:h senevirathne,H. K. Senevirathne,H. K. Senevirathne,1,False
sengupta|a,person:ayan sengupta,Ayan Sengupta,Ayan Sengupta,1,False
sengupta|am,person:anirvan sengupta,Anirvan M. Sengupta,Anirvan M. Sengupta,1,False
seng|c,person:charlotte seng,Charlotte Seng,Charlotte Seng,1,False
senk|j,person:johanna senk,Johanna Senk,Johanna Senk,1,False
sen|e,person:edanur sen,Edanur Sen,Edanur Sen,1,False
seoane|lf,person:luis seoane,Luís F Seoane,Luís F Seoane,1,False
seong|j,person:jihye seong,Jihye Seong,Jihye Seong,1,False
seo|j,person:jinsoo seo,Jinsoo Seo,Jinsoo Seo,1,False
seo|n,person:na young seo,Na-Young Seo,Na-Young Seo,1,False
sepulchre|r,person:r sepulchre,R. Sepulchre,R. Sepulchre,1,False
serafetinidis|n,person:nikitas serafetinidis,Nikitas Serafetinidis,Nikitas Serafetinidis,1,False
serafino|m,person:matteo serafino,Matteo Serafino,Matteo Serafino,1,False
serbe-kamp|e,person:etienne serbe kamp,Etienne Serbe-Kamp,Etienne Serbe-Kamp,1,False
sergeeva|ap,person:alina sergeeva,Alina P. Sergeeva,Alina P. Sergeeva,1,False
sergent|c,person:c sergent,C. Sergent,C. Sergent,1,False
serona|s,person:shirleyjoy serona,Shirleyjoy Serona,Shirleyjoy Serona,1,False
serrano-saiz|e,person:esther serrano saiz,Esther Serrano-Saiz,Esther Serrano-Saiz,1,False
serre|t,person:thomas serre,Thomas Serre,Thomas Serre,1,False
sertel|sm,person:sinem sertel,Sinem M. Sertel,Sinem M. Sertel,1,False
seshamani|s,person:s seshamani,S. Seshamani,S. Seshamani,1,False
setsompop|k,person:k setsompop,K. Setsompop,K. Setsompop,1,False
setty|h,person:hagar setty,Hagar Setty,Hagar Setty,1,False
seugnet|l,person:l seugnet,L. Seugnet,L. Seugnet,1,False
seung|h,person:h sebastian seung,H. Sebastian Seung,H. S. Seung; H. Sebastian Seung; H. Seung,2,True
seung|hs,person:h sebastian seung,H. Sebastian Seung,H. S. Seung; H. Sebastian Seung; H. Seung,2,True
seung|s,person:sebastian seung,Sebastian Seung,Sebastian Seung,1,False
severa|wm,person:william severa,William M. Severa,William M. Severa,1,False
seybold|a,person:a seybold,A. Seybold,A. Seybold,1,False
seyedhosseini|m,person:mojtaba seyedhosseini,Mojtaba Seyedhosseini,Mojtaba Seyedhosseini,1,False
seyedolmohadesin|m,person:maedeh seyedolmohadesin,Maedeh Seyedolmohadesin,Maedeh Seyedolmohadesin,1,False
seymour|k,person:k seymour,K. Seymour,K. Seymour,1,False
shafer|o,person:o shafer,O.T. Shafer,O.T. Shafer,1,False
shafiei|g,person:g shafiei,G. Shafiei,G. Shafiei,1,False
shahbazi|a,person:arya shahbazi,Arya Shahbazi,A. Shahbazi; Arya Shahbazi,1,False
shahidi|r,person:r shahidi,R. Shahidi,R. Shahidi,1,False
shahi|n,person:navneet shahi,Navneet Shahi,Navneet Shahi,1,False
shah|s,person:sarav shah,Sarav Shah,Sarav Shah,1,False
shah|u,person:uzair shah,Uzair Shah,Uzair Shah,1,False
shailja|s,person:s shailja,S. Shailja,S. Shailja,1,False
shainer|i,person:inbal shainer,Inbal Shainer,Inbal Shainer,1,False
shaked|a,person:adi shaked,Adi Shaked,Adi Shaked,1,False
shakiba|m,person:m shakiba,M. Shakiba,M. Shakiba,1,False
shamonin|d,person:d shamonin,D. Shamonin,D. Shamonin,1,False
shamsi|ni,person:nina shamsi,Nina I. Shamsi,Nina I. Shamsi,1,False
shanahan|m,person:m shanahan,M. Shanahan,M. Shanahan,1,False
shand|c,person:cameron shand,Cameron Shand,Cameron Shand,1,False
shanny|bl,person:brendan shanny,Brendan L. Shanny,Brendan L. Shanny,1,False
shan|h,person:h shan,H. Shan,H. Shan,1,False
shan|q,person:qing hong shan,Qing-Hong Shan,Qing-Hong Shan,1,False
shan|x,person:xiaoliang shan,Xiaoliang Shan,Xiaoliang Shan,1,False
shao|c,person:cunqi shao,Cunqi Shao,Cunqi Shao,1,False
shao|l,person:lin shao,Lin Shao,Lin Shao,1,False
shao|m,person:m shao,M. Shao,M. Shao,1,False
shao|s,person:shuai shao,Shuai Shao,Shuai Shao,1,False
shao|y,person:yuxiu shao,Yuxiu Shao,Yuxiu Shao,1,False
shao|z,person:zhifeng shao,Zhifeng Shao,Zhifeng Shao,1,False
shapira|s,person:sapir shapira,Sapir Shapira,Sapir Shapira,1,False
shapiro|e,person:e shapiro,E. Shapiro,E. Shapiro,1,False
shapiro|l,person:l shapiro,L. Shapiro,L. Shapiro,1,False
shapiro|vl,person:victor shapiro,Victor L. Shapiro,Victor L. Shapiro,1,False
shapson-coe|a,person:alexander shapson coe,Alexander Shapson-Coe,Alexander Shapson-Coe,1,False
sharifi|n,person:nadiya sharifi,Nadiya Sharifi,Nadiya Sharifi,1,False
sharma|a,person:aikta sharma,Aikta Sharma,A. Sharma; Aikta Sharma,1,False
sharma|d,person:d sharma,D. Sharma,D. Sharma,1,False
sharma|s,person:shaunik sharma,Shaunik Sharma,Shaunik Sharma,1,False
shavit|n,person:n shavit,N. Shavit,N. Shavit,1,False
shaw|m,person:m shaw,M. V. Shaw,M. Shaw; M. V. Shaw,2,True
shaw|mv,person:m shaw,M. V. Shaw,M. Shaw; M. V. Shaw,2,True
shea-brown|e,person:eric shea brown,Eric Shea-Brown,Eric Shea-Brown,1,False
shearin|hk,person:harold shearin,Harold K. Shearin,Harold K. Shearin,1,False
sheffield|m,person:m sheffield,M. Sheffield,M. Sheffield,1,False
sheftel|h,person:h sheftel,H. Sheftel,H. Sheftel,1,False
shefter|d,person:deena shefter,Deena Shefter,Deena Shefter,1,False
sheft|m,person:maxina sheft,Maxina Sheft,Maxina Sheft,1,False
shekhar|k,person:k shekhar,K. Shekhar,K. Shekhar,1,False
shekouh|d,person:d shekouh,D. Shekouh,D. Shekouh,1,False
shemonti|as,person:abida sanjana shemonti,Abida Sanjana Shemonti,Abida Sanjana Shemonti,1,False
sheng|k,person:kaiwen sheng,Kaiwen Sheng,Kaiwen Sheng,1,False
shen|c,person:cencheng shen,Cencheng Shen,Cencheng Shen,1,False
shen|d,person:d shen,D. Shen,D. Shen,1,False
shen|fy,person:fred shen,Fred Y. Shen,Fred Y. Shen,1,False
shen|g,person:gloria shen,Gloria Shen,Gloria Shen,1,False
shen|k,person:k shen,K. Shen,K. Shen,1,False
shen|l,person:lijun shen,Lijun Shen,Li Shen; Lijun Shen,1,False
shen|q,person:qijia shen,Qijia Shen,Qijia Shen,1,False
shen|s,person:shan shen,Shan Shen,Shan Shen,1,False
shen|w,person:wei shen,Wei Shen,Wei Shen,1,False
shen|x,person:xiu lian shen,Xiu-Lian Shen,X. Shen; Xiaowen Shen; Xiu-Lian Shen,1,False
shen|y,person:yunlong shen,Yunlong Shen,Yan Shen; Yiyi Shen; Yu Shen; Yunlong Shen,1,False
shen|z,person:ziru shen,Ziru Shen,Ziru Shen,1,False
shepherd|d,person:d shepherd,D. Shepherd,D. Shepherd,1,False
shepherd|g,person:g shepherd,G. Shepherd,G. Shepherd,1,False
sherafat|y,person:yasmine sherafat,Yasmine Sherafat,Yasmine Sherafat,1,False
sherathiya|vn,person:venus sherathiya,Venus N. Sherathiya,Venus N. Sherathiya,1,False
sherer|l,person:l sherer,L. Sherer,L. Sherer,1,False
sheridan|a,person:arlo sheridan,Arlo Sheridan,Arlo Sheridan,1,False
sherman|s,person:s sherman,S. Sherman,S. Sherman,1,False
sherman|sm,person:s murray sherman,S. Murray Sherman,S. Murray Sherman,1,False
sherr|e,person:e sherr,E. Sherr,E. Sherr,1,False
shetty|c,person:c shetty,C. Shetty,C. Shetty,1,False
shewarega|m,person:m shewarega,M. Shewarega,M. Shewarega,1,False
shibata|s,person:s shibata,S. Shibata,S. Shibata,1,False
shih|c,person:c shih,C. Shih,C. Shih,1,False
shillcock|j,person:j shillcock,J. Shillcock,J. Shillcock,1,False
shils|j,person:j shils,J. Shils,J. Shils,1,False
shimaoka|d,person:daisuke shimaoka,Daisuke Shimaoka,Daisuke Shimaoka,1,False
shimazaki|h,person:h shimazaki,H. Shimazaki,H. Shimazaki,1,False
shimizu|t,person:toru shimizu,Toru Shimizu,Toru Shimizu,1,False
shinde|p,person:pramod shinde,Pramod Shinde,Pramod Shinde,1,False
shindo|y,person:yutaka shindo,Yutaka Shindo,Yutaka Shindo,1,False
shinn|m,person:maxwell shinn,Maxwell Shinn,Maxwell Shinn,1,False
shinomiya|a,person:a shinomiya,A. Shinomiya,A. Shinomiya,1,False
shinomiya|k,person:kazunori shinomiya,Kazunori Shinomiya,Kazunori Shinomiya,1,False
shin|d,person:david shin,David Shin,David Shin,1,False
shin|j,person:jongpil shin,Jongpil Shin,J. Shin; Joel Shin; Jongpil Shin,1,False
shin|t,person:t shin,T. Shin,T. Shin,1,False
shiozaki|hm,person:hiroshi shiozaki,Hiroshi M. Shiozaki,Hiroshi M. Shiozaki,1,False
shipp|s,person:s shipp,S. Shipp,S. Shipp,1,False
shirinifard|a,person:a shirinifard,A. Shirinifard,A. Shirinifard,1,False
shirota|y,person:y shirota,Y. Shirota,Y. Shirota,1,False
shiu|p,person:p shiu,P. Shiu,P. Shiu,1,False
shiu|pk,person:philip shiu,Philip K. Shiu,Philip K. Shiu,1,False
shi|b,person:bowen shi,Bowen Shi,Bowen Shi,1,False
shi|c,person:chuan shi,Chuan Shi,Caleb Shi; Chuan Shi,1,False
shi|d,person:dongmei shi,Dongmei Shi,Dongmei Shi,1,False
shi|g,person:guiyuan shi,Guiyuan Shi,Guiyuan Shi,1,False
shi|h,person:hua shi,Hua Shi,Hua Shi,1,False
shi|r,person:ruohua shi,Ruohua Shi,Ruohua Shi,1,False
shi|s,person:s shi,S. Shi,S. Shi,1,False
shi|t,person:te shi,Te Shi,Te Shi,1,False
shi|x,person:xiaoxue shi,Xiaoxue Shi,Xiaoxue Shi,1,False
shi|y,person:yonggang shi,Yonggang Shi,Ying Shi; Yonggang Shi,1,False
shi|z,person:zhiguo shi,Zhiguo Shi,Zhiguo Shi,1,False
shlizerman|e,person:eli shlizerman,Eli Shlizerman,Eli Shlizerman,1,False
shobe|jl,person:justin shobe,Justin L. Shobe,Justin L. Shobe,1,False
shoghi|a,person:azarin shoghi,Azarin Shoghi,Azarin Shoghi,1,False
shokoufandeh|a,person:a shokoufandeh,A. Shokoufandeh,A. Shokoufandeh,1,False
shomali|sr,person:safura rashid shomali,Safura Rashid Shomali,Safura Rashid Shomali,1,False
shomrat|t,person:t shomrat,T. Shomrat,T. Shomrat,1,False
shtengel|g,person:g shtengel,G. Shtengel,G. Shtengel,1,False
shuai|y,person:yichun shuai,Yichun Shuai,Yichun Shuai; Yifan Shuai,1,False
shuff|j,person:jordan shuff,Jordan Shuff,Jordan Shuff,1,False
shum|b,person:bryan shum,Bryan Shum,Bryan Shum,1,False
shu|c,person:chang shu,Chang Shu,Chang Shu,1,False
shu|x,person:x shu,X. Shu,X. Shu,1,False
shvedov|nr,person:naomi shvedov,Naomi R. Shvedov,Naomi R. Shvedov,1,False
sibinga|n,person:n sibinga,N. Sibinga,N. Sibinga,1,False
siegelbaum|s,person:s siegelbaum,S. Siegelbaum,S. Siegelbaum,1,False
siegert|s,person:s siegert,S. Siegert,S. Siegert,1,False
sieriebriennikov|b,person:bogdan sieriebriennikov,Bogdan Sieriebriennikov,Bogdan Sieriebriennikov,1,False
sievers|m,person:meike sievers,Meike Sievers,Meike Sievers,1,False
sigmund|c,person:christopher sigmund,Christopher Sigmund,Christopher Sigmund,1,False
sigmund|f,person:felix sigmund,Felix Sigmund,Felix Sigmund,1,False
sigrist|s,person:s sigrist,S. Sigrist,S. Sigrist,1,False
sigulinsky|c,person:c sigulinsky,C. Sigulinsky,C. Sigulinsky,1,False
siju|k,person:k siju,K. Siju,K. Siju,1,False
siletti|k,person:k siletti,K. Siletti,K. Siletti,1,False
silies|m,person:marion silies,Marion Silies,Marion Silies,1,False
silva|d,person:dilson silva,Dilson Silva,Dilson Silva,1,False
silva|g,person:g silva,G. Silva,G. Silva,1,False
silva|m,person:melissa silva,Melissa Silva,Melissa Silva,1,False
silva|v,person:valeria silva,Valeria Silva,Valeria Silva,1,False
silvera|mc,person:maria constanza silvera,María Constanza Silvera,María Constanza Silvera,1,False
silverman|b,person:b silverman,B. Silverman,B. Silverman,1,False
silversmith|w,person:w silversmith,W. Silversmith,W. Silversmith,1,False
silverstein|ar,person:ana silverstein,Ana R. Silverstein,Ana R. Silverstein,1,False
silver|r,person:r silver,R. Silver,R. Silver,1,False
silvestri|l,person:l silvestri,L. Silvestri,L. Silvestri,1,False
simakov|o,person:o simakov,O. Simakov,O. Simakov,1,False
simeon|q,person:quilee simeon,Quilee Simeon,Quilee Simeon,1,False
simha|n,person:neha simha,Neha Simha,Neha Simha,1,False
simko|j,person:jane simko,Jane Simko,Jane Simko,1,False
simons|m,person:m simons,M. Simons,M. Simons,1,False
simon|a,person:a simon,A. Simon,A. Simon,1,False
simon|f,person:f simon,F. Simon,F. Simon,1,False
simon|m,person:matthias simon,Matthias Simon,Matthias Simon,1,False
simpson|j,person:j simpson,J. Simpson,J. Simpson,1,False
simpson|jh,person:julie simpson,Julie H. Simpson,Julie H. Simpson,1,False
sims|pa,person:peter sims,Peter A. Sims,Peter A. Sims,1,False
sim|t,person:timothy sim,Timothy Sim,Timothy Sim,1,False
singer|j,person:j singer,J. Singer,J. Singer,1,False
singh|a,person:aradhana singh,Aradhana Singh,Annie Singh; Aradhana Singh,1,False
singh|c,person:chandan singh,Chandan Singh,Chandan Singh,1,False
singh|g,person:gagandeep singh,Gagandeep Singh,Gagandeep Singh,1,False
sinha|a,person:anubhav sinha,Anubhav Sinha,Anubhav Sinha; Ayushi Sinha,1,False
sinha|r,person:raunak sinha,Raunak Sinha,Raunak Sinha,1,False
sinha|s,person:s sinha,S. Sinha,S. Sinha,1,False
sintorn|i,person:i sintorn,I. Sintorn,I. Sintorn,1,False
sinz|fh,person:fabian sinz,Fabian H. Sinz,Fabian H Sinz; Fabian H. Sinz,1,False
sisodiya|s,person:s sisodiya,S. Sisodiya,S. Sisodiya,1,False
sisterson|nd,person:nathaniel sisterson,Nathaniel D. Sisterson,Nathaniel D. Sisterson,1,False
sistiaga|il,person:inigo sistiaga,Iñigo L. Sistiaga,Iñigo L. Sistiaga,1,False
siwanowicz|i,person:i siwanowicz,I. Siwanowicz,I. Siwanowicz,1,False
sizemore|ae,person:ann sizemore,Ann E. Sizemore,Ann E. Sizemore,1,False
sizemore|t,person:t sizemore,T. Sizemore,T. Sizemore,1,False
