work_id,author_raw,author_norm,author_order,decision,source_group
work_eb960daf190dabc6,M. Rudin,rudin|m,5,role_bridge,role_bridge
work_eb960daf190dabc6,N. Wenderoth,wenderoth|n,6,role_bridge,role_bridge
work_ec0d16c2c9384c0f,Jason Pipkin,pipkin|j,1,core_relevant,core_audit
work_ec0d16c2c9384c0f,E. Bushong,bushong|e,2,core_relevant,core_audit
work_ec0d16c2c9384c0f,Mark Ellisman,ellisman|m,3,core_relevant,core_audit
work_ec0d16c2c9384c0f,William B. Kristan Jr.,jr|wbk,4,core_relevant,core_audit
work_ec203e98203cd559,C. Casadio,casadio|c,1,role_bridge,role_bridge
work_ec203e98203cd559,Daniela Ballotta,ballotta|d,2,role_bridge,role_bridge
work_ec203e98203cd559,Francesco Ricci,ricci|f,3,role_bridge,role_bridge
work_ec203e98203cd559,Vanessa Zanelli,zanelli|v,4,role_bridge,role_bridge
work_ec203e98203cd559,Omar Carpentiero,carpentiero|o,5,role_bridge,role_bridge
work_ec203e98203cd559,Maria Giulia Corni,corni|mg,6,role_bridge,role_bridge
work_ec203e98203cd559,Elisa Bardi,bardi|e,7,role_bridge,role_bridge
work_ec203e98203cd559,Nicola Filippini,filippini|n,8,role_bridge,role_bridge
work_ec203e98203cd559,Fausta Lui,lui|f,9,role_bridge,role_bridge
work_ec203e98203cd559,P. Nichelli,nichelli|p,10,role_bridge,role_bridge
work_ec203e98203cd559,Maria Angela Molinari,molinari|ma,11,role_bridge,role_bridge
work_ec203e98203cd559,F. Benuzzi,benuzzi|f,12,role_bridge,role_bridge
work_ec28dff4b068dacf,Xiao-Jun Gu,gu|x,1,core_relevant,core_audit
work_ec28dff4b068dacf,Jian Liu,liu|j,2,core_relevant,core_audit
work_ec28dff4b068dacf,Ye Yuan,yuan|y,3,core_relevant,core_audit
work_ec28dff4b068dacf,Peng Zhao,zhao|p,4,core_relevant,core_audit
work_ec28dff4b068dacf,Kuankuan Xin,xin|k,5,core_relevant,core_audit
work_ec28dff4b068dacf,Tao Fang,fang|t,6,core_relevant,core_audit
work_ec9e04b6d3203e88,Salvatore J Cherra,cherra|sj,1,core_relevant,core_audit
work_ec9e04b6d3203e88,Alexandr Goncharov,goncharov|a,2,core_relevant,core_audit
work_ec9e04b6d3203e88,D. Boassa,boassa|d,3,core_relevant,core_audit
work_ec9e04b6d3203e88,Mark Ellisman,ellisman|m,4,core_relevant,core_audit
work_ec9e04b6d3203e88,Yishi Jin,jin|y,5,core_relevant,core_audit
work_eca45c763eccfd83,Yong Wan,wan|y,1,role_bridge,role_bridge
work_eca45c763eccfd83,H. Otsuna,otsuna|h,2,role_bridge,role_bridge
work_eca45c763eccfd83,C. Chien,chien|c,3,role_bridge,role_bridge
work_eca45c763eccfd83,C. Hansen,hansen|c,4,role_bridge,role_bridge
work_ecaef2f8e1cada2f,Yirong He,he|y,1,core_relevant,core_audit
work_ecaef2f8e1cada2f,Debin Zeng,zeng|d,2,core_relevant,core_audit
work_ecaef2f8e1cada2f,Qiongling Li,li|q,3,core_relevant,core_audit
work_ecaef2f8e1cada2f,Lei Chu,chu|l,4,core_relevant,core_audit
work_ecaef2f8e1cada2f,Xiaoxi Dong,dong|x,5,core_relevant,core_audit
work_ecaef2f8e1cada2f,Xinyuan Liang,liang|x,6,core_relevant,core_audit
work_ecaef2f8e1cada2f,Lianglong Sun,sun|l,7,core_relevant,core_audit
work_ecaef2f8e1cada2f,Xuhong Liao,liao|x,8,core_relevant,core_audit
work_ecaef2f8e1cada2f,Tengda Zhao,zhao|t,9,core_relevant,core_audit
work_ecaef2f8e1cada2f,Xiaodan Chen,chen|x,10,core_relevant,core_audit
work_ecaef2f8e1cada2f,Tianyuan Lei,lei|t,11,core_relevant,core_audit
work_ecaef2f8e1cada2f,Weiwei Men,men|w,12,core_relevant,core_audit
work_ecaef2f8e1cada2f,Yanpei Wang,wang|y,13,core_relevant,core_audit
work_ecaef2f8e1cada2f,Daoyang Wang,wang|d,14,core_relevant,core_audit
work_ecaef2f8e1cada2f,Mingming Hu,hu|m,15,core_relevant,core_audit
work_ecaef2f8e1cada2f,Zhiying Pan,pan|z,16,core_relevant,core_audit
work_ecaef2f8e1cada2f,Haibo Zhang,zhang|h,17,core_relevant,core_audit
work_ecaef2f8e1cada2f,Ningyu Liu,liu|n,18,core_relevant,core_audit
work_ecaef2f8e1cada2f,Shuping Tan,tan|s,19,core_relevant,core_audit
work_ecaef2f8e1cada2f,Jia-Hong Gao,gao|j,20,core_relevant,core_audit
work_ecaef2f8e1cada2f,Shaozheng Qin,qin|s,21,core_relevant,core_audit
work_ecaef2f8e1cada2f,S. Tao,tao|s,22,core_relevant,core_audit
work_ecaef2f8e1cada2f,Qi Dong,dong|q,23,core_relevant,core_audit
work_ecaef2f8e1cada2f,Yong He,he|y,24,core_relevant,core_audit
work_ecaef2f8e1cada2f,Shuyu Li,li|s,25,core_relevant,core_audit
work_ecc5f261115a2fe0,L. Luo,luo|l,1,core_relevant,core_audit
work_eccb631270c7418f,Stephen M. Plaza,plaza|sm,1,core_relevant,core_audit
work_ed01ae39ade168ab,Yishi Jin,jin|y,1,core_relevant,core_audit
work_ed0e308c87e058f4,Je-Yeon Yun,yun|j,1,core_relevant,core_audit
work_ed0e308c87e058f4,S. Yoo,yoo|s,2,core_relevant,core_audit
work_ed0e308c87e058f4,Jung-Seok Choi,choi|j,3,core_relevant,core_audit
work_ed0e308c87e058f4,Soo-Hee Choi,choi|s,4,core_relevant,core_audit
work_ed0e308c87e058f4,Joon Hwan Jang,jang|jh,5,core_relevant,core_audit
work_ed1105fea494cf4f,Nicolas Rault,rault|n,1,adjacent_relevant,core_audit
work_ed1105fea494cf4f,Tido Bergmans,bergmans|t,2,adjacent_relevant,core_audit
work_ed1105fea494cf4f,Natasja Delfstra,delfstra|n,3,adjacent_relevant,core_audit
work_ed1105fea494cf4f,Bisley J. Kleijnen,kleijnen|bj,4,adjacent_relevant,core_audit
work_ed1105fea494cf4f,F. Zeldenrust,zeldenrust|f,5,adjacent_relevant,core_audit
work_ed1105fea494cf4f,T. Celikel,celikel|t,6,adjacent_relevant,core_audit
work_ed43e8259dc6cab9,Zhiyuan Lu,lu|z,1,core_relevant,core_audit
work_ed43e8259dc6cab9,C. Xu,xu|c,2,core_relevant,core_audit
work_ed43e8259dc6cab9,K. Hayworth,hayworth|k,3,core_relevant,core_audit
work_ed43e8259dc6cab9,Song Pang,pang|s,4,core_relevant,core_audit
work_ed43e8259dc6cab9,Kazunori Shinomiya,shinomiya|k,5,core_relevant,core_audit
work_ed43e8259dc6cab9,Stephen M. Plaza,plaza|sm,6,core_relevant,core_audit
work_ed43e8259dc6cab9,Louis K. Scheffer,scheffer|lk,7,core_relevant,core_audit
work_ed43e8259dc6cab9,G. Rubin,rubin|g,8,core_relevant,core_audit
work_ed43e8259dc6cab9,H. Hess,hess|h,9,core_relevant,core_audit
work_ed43e8259dc6cab9,P. Rivlin,rivlin|p,10,core_relevant,core_audit
work_ed43e8259dc6cab9,I. Meinertzhagen,meinertzhagen|i,11,core_relevant,core_audit
work_ed682c1d691c3c1b,Xiaofen Zong,zong|x,1,core_relevant,core_audit
work_ed682c1d691c3c1b,Kai Wu,wu|k,2,core_relevant,core_audit
work_ed682c1d691c3c1b,Lei Li,li|l,3,core_relevant,core_audit
work_ed682c1d691c3c1b,Jiangbo Zhang,zhang|j,4,core_relevant,core_audit
work_ed682c1d691c3c1b,Simeng Ma,ma|s,5,core_relevant,core_audit
work_ed682c1d691c3c1b,Lijun Kang,kang|l,6,core_relevant,core_audit
work_ed682c1d691c3c1b,N. Zhang,zhang|n,7,core_relevant,core_audit
work_ed682c1d691c3c1b,L. Lv,lv|l,8,core_relevant,core_audit
work_ed682c1d691c3c1b,Deen Sang,sang|d,9,core_relevant,core_audit
work_ed682c1d691c3c1b,Shenhong Weng,weng|s,10,core_relevant,core_audit
work_ed682c1d691c3c1b,Huafu Chen,chen|h,11,core_relevant,core_audit
work_ed682c1d691c3c1b,Junjie Zheng,zheng|j,12,core_relevant,core_audit
work_ed682c1d691c3c1b,Maolin Hu,hu|m,13,core_relevant,core_audit
work_ed758019e16d0616,Li Xiao,xiao|l,1,role_bridge,role_bridge
work_ed758019e16d0616,Liqing Liu,liu|l,2,role_bridge,role_bridge
work_ed758019e16d0616,Hongjun Wu,wu|h,3,role_bridge,role_bridge
work_ed758019e16d0616,Jiayi Zhong,zhong|j,4,role_bridge,role_bridge
work_ed758019e16d0616,Xixia Li,li|x,5,role_bridge,role_bridge
work_ed758019e16d0616,Yan Zhang,zhang|y,6,role_bridge,role_bridge
work_ed758019e16d0616,Junjie Hu,hu|j,7,role_bridge,role_bridge
work_ed758019e16d0616,Sun Fei,fei|s,8,role_bridge,role_bridge
work_ed758019e16d0616,Ge Yang,yang|g,9,role_bridge,role_bridge
work_ed758019e16d0616,Tao Xu,xu|t,10,role_bridge,role_bridge
work_ed85808582e48ae6,Mojtaba Madadi Asl,asl|mm,1,core_relevant,core_audit
work_ed85808582e48ae6,Alireza Valizadeh,valizadeh|a,2,core_relevant,core_audit
work_ed85808582e48ae6,P. Tass,tass|p,3,core_relevant,core_audit
work_eda8bfb049f64e3d,A. Müller,müller|a,1,role_bridge,role_bridge
work_eda8bfb049f64e3d,Deborah Schmidt,schmidt|d,2,role_bridge,role_bridge
work_eda8bfb049f64e3d,Lucas Rieckert,rieckert|l,3,role_bridge,role_bridge
work_eda8bfb049f64e3d,M. Solimena,solimena|m,4,role_bridge,role_bridge
work_eda8bfb049f64e3d,Martin Weigert,weigert|m,5,role_bridge,role_bridge
work_ee1fd1a8d4cf36d2,Matthew J. Oldach,oldach|mj,1,role_bridge,role_bridge
work_ee1fd1a8d4cf36d2,P. Vize,vize|p,2,role_bridge,role_bridge
work_ee2750c4719d6ebb,András Ecker,ecker|a,1,core_relevant,core_audit
work_ee2750c4719d6ebb,Daniela Egas Santander,santander|de,2,core_relevant,core_audit
work_ee2750c4719d6ebb,M. Abdellah,abdellah|m,3,core_relevant,core_audit
work_ee2750c4719d6ebb,Jorge Blanco Alonso,alonso|jb,4,core_relevant,core_audit
work_ee2750c4719d6ebb,Sirio Bolaños-Puchet,bolaños-puchet|s,5,core_relevant,core_audit
work_ee2750c4719d6ebb,G. Chindemi,chindemi|g,6,core_relevant,core_audit
work_ee2750c4719d6ebb,Dhuruva Priyan Gowri Mariyappan,mariyappan|dpg,7,core_relevant,core_audit
work_ee2750c4719d6ebb,James B. Isbister,isbister|jb,8,core_relevant,core_audit
work_ee2750c4719d6ebb,J. King,king|j,9,core_relevant,core_audit
work_ee2750c4719d6ebb,Pramod S. Kumbhar,kumbhar|ps,10,core_relevant,core_audit
work_ee2750c4719d6ebb,Ioannis Magkanaris,magkanaris|i,11,core_relevant,core_audit
work_ee2750c4719d6ebb,Eilif B. Muller,muller|eb,12,core_relevant,core_audit
work_ee2750c4719d6ebb,Michael W. Reimann,reimann|mw,13,core_relevant,core_audit
work_ee4535711d4eeb37,Gary B. Huang,huang|gb,1,core_relevant,core_audit
work_ee4535711d4eeb37,Louis K. Scheffer,scheffer|lk,2,core_relevant,core_audit
work_ee4535711d4eeb37,Stephen M. Plaza,plaza|sm,3,core_relevant,core_audit
work_ee57126ff2ea8212,Özgün Çiçek,çiçek|ö,1,role_bridge,role_bridge
work_ee57126ff2ea8212,A. Abdulkadir,abdulkadir|a,2,role_bridge,role_bridge
work_ee57126ff2ea8212,S. Lienkamp,lienkamp|s,3,role_bridge,role_bridge
work_ee57126ff2ea8212,T. Brox,brox|t,4,role_bridge,role_bridge
work_ee57126ff2ea8212,O. Ronneberger,ronneberger|o,5,role_bridge,role_bridge
work_ee5b7f908c56d881,J. Alexander Bae,bae|ja,1,core_relevant,core_audit
work_ee5b7f908c56d881,Mahaly Baptiste,baptiste|m,2,core_relevant,core_audit
work_ee5b7f908c56d881,A. Bodor,bodor|a,3,core_relevant,core_audit
work_ee5b7f908c56d881,D. Brittain,brittain|d,4,core_relevant,core_audit
work_ee5b7f908c56d881,J. Buchanan,buchanan|j,5,core_relevant,core_audit
work_ee5b7f908c56d881,D. Bumbarger,bumbarger|d,6,core_relevant,core_audit
work_ee5b7f908c56d881,M. Castro,castro|m,7,core_relevant,core_audit
work_ee5b7f908c56d881,Brendan Celii,celii|b,8,core_relevant,core_audit
work_ee5b7f908c56d881,Erick Cobos,cobos|e,9,core_relevant,core_audit
work_ee5b7f908c56d881,F. Collman,collman|f,10,core_relevant,core_audit
work_ee5b7f908c56d881,N. D. da Costa,costa|ndd,11,core_relevant,core_audit
work_ee5b7f908c56d881,S. Dorkenwald,dorkenwald|s,12,core_relevant,core_audit
work_ee5b7f908c56d881,L. Elabbady,elabbady|l,13,core_relevant,core_audit
work_ee5b7f908c56d881,Paul G. Fahey,fahey|pg,14,core_relevant,core_audit
work_ee5b7f908c56d881,Tim Fliss,fliss|t,15,core_relevant,core_audit
work_ee5b7f908c56d881,Emmanouil Froudakis,froudakis|e,16,core_relevant,core_audit
work_ee5b7f908c56d881,Jay Gager,gager|j,17,core_relevant,core_audit
work_ee5b7f908c56d881,C. Gamlin,gamlin|c,18,core_relevant,core_audit
work_ee5b7f908c56d881,A. Halageri,halageri|a,19,core_relevant,core_audit
work_ee5b7f908c56d881,James Hebditch,hebditch|j,20,core_relevant,core_audit
work_ee5b7f908c56d881,Z. Jia,jia|z,21,core_relevant,core_audit
work_ee5b7f908c56d881,C. Jordan,jordan|c,22,core_relevant,core_audit
work_ee5b7f908c56d881,D. Kapner,kapner|d,23,core_relevant,core_audit
work_ee5b7f908c56d881,N. Kemnitz,kemnitz|n,24,core_relevant,core_audit
work_ee5b7f908c56d881,S. Kinn,kinn|s,25,core_relevant,core_audit
work_ee5b7f908c56d881,Selden Koolman,koolman|s,26,core_relevant,core_audit
work_ee5b7f908c56d881,Kai Kuehner,kuehner|k,27,core_relevant,core_audit
work_ee5b7f908c56d881,Kisuk Lee,lee|k,28,core_relevant,core_audit
work_ee5b7f908c56d881,Kai Li,li|k,29,core_relevant,core_audit
work_ee5b7f908c56d881,R. Lu,lu|r,30,core_relevant,core_audit
work_ee5b7f908c56d881,T. Macrina,macrina|t,31,core_relevant,core_audit
work_ee5b7f908c56d881,G. Mahalingam,mahalingam|g,32,core_relevant,core_audit
work_ee5b7f908c56d881,Sarah McReynolds,mcreynolds|s,33,core_relevant,core_audit
work_ee5b7f908c56d881,Elanine Miranda,miranda|e,34,core_relevant,core_audit
work_ee5b7f908c56d881,E. Mitchell,mitchell|e,35,core_relevant,core_audit
work_ee5b7f908c56d881,S. Mondal,mondal|s,36,core_relevant,core_audit
work_ee5b7f908c56d881,Merlin Moore,moore|m,37,core_relevant,core_audit
work_ee5b7f908c56d881,S. Mu,mu|s,38,core_relevant,core_audit
work_ee5b7f908c56d881,Taliah Muhammad,muhammad|t,39,core_relevant,core_audit
work_ee5b7f908c56d881,Barak Nehoran,nehoran|b,40,core_relevant,core_audit
work_ee5b7f908c56d881,Oluwaseun Ogedengbe,ogedengbe|o,41,core_relevant,core_audit
work_ee5b7f908c56d881,Ch. Papadopoulos,papadopoulos|c,42,core_relevant,core_audit
work_ee5b7f908c56d881,S. Papadopoulos,papadopoulos|s,43,core_relevant,core_audit
work_ee5b7f908c56d881,Saumil S. Patel,patel|ss,44,core_relevant,core_audit
work_ee5b7f908c56d881,X. Pitkow,pitkow|x,45,core_relevant,core_audit
work_ee5b7f908c56d881,S. Popovych,popovych|s,46,core_relevant,core_audit
work_ee5b7f908c56d881,Anthony Ramos,ramos|a,47,core_relevant,core_audit
work_ee5b7f908c56d881,R. Clay Reid,reid|rc,48,core_relevant,core_audit
work_ee5b7f908c56d881,J. Reimer,reimer|j,49,core_relevant,core_audit
work_ee5b7f908c56d881,C. Schneider-Mizell,schneider-mizell|c,50,core_relevant,core_audit
work_ee5b7f908c56d881,H. Sebastian Seung,seung|hs,51,core_relevant,core_audit
work_ee5b7f908c56d881,B. Silverman,silverman|b,52,core_relevant,core_audit
work_ee5b7f908c56d881,W. Silversmith,silversmith|w,53,core_relevant,core_audit
work_ee5b7f908c56d881,A. Sterling,sterling|a,54,core_relevant,core_audit
work_ee5b7f908c56d881,Fabian H Sinz,sinz|fh,55,core_relevant,core_audit
work_ee5b7f908c56d881,Cameron L. Smith,smith|cl,56,core_relevant,core_audit
work_ee5b7f908c56d881,S. Suckow,suckow|s,57,core_relevant,core_audit
work_ee5b7f908c56d881,Z. Tan,tan|z,58,core_relevant,core_audit
work_ee5b7f908c56d881,A. Tolias,tolias|a,59,core_relevant,core_audit
work_ee5b7f908c56d881,R. Torres,torres|r,60,core_relevant,core_audit
work_ee5b7f908c56d881,N. Turner,turner|n,61,core_relevant,core_audit
work_ee5b7f908c56d881,Edgar Y. Walker,walker|ey,62,core_relevant,core_audit
work_ee5b7f908c56d881,Tianyu Wang,wang|t,63,core_relevant,core_audit
work_ee5b7f908c56d881,G. Williams,williams|g,64,core_relevant,core_audit
work_ee5b7f908c56d881,S. Williams,williams|s,65,core_relevant,core_audit
work_ee5b7f908c56d881,K. Willie,willie|k,66,core_relevant,core_audit
work_ee5b7f908c56d881,Ryan Willie,willie|r,67,core_relevant,core_audit
work_ee5b7f908c56d881,W. Wong,wong|w,68,core_relevant,core_audit
work_ee5b7f908c56d881,Jingpeng Wu,wu|j,69,core_relevant,core_audit
work_ee5b7f908c56d881,Chris Xu,xu|c,70,core_relevant,core_audit
work_ee5b7f908c56d881,Runzhe Yang,yang|r,71,core_relevant,core_audit
work_ee5b7f908c56d881,Dimitri Yatsenko,yatsenko|d,72,core_relevant,core_audit
work_ee5b7f908c56d881,Fei Ye,ye|f,73,core_relevant,core_audit
work_ee5b7f908c56d881,W. Yin,yin|w,74,core_relevant,core_audit
work_ee5b7f908c56d881,Szi-chieh Yu,yu|s,75,core_relevant,core_audit
work_ee63135ebdac98b8,Nino Mancini,mancini|n,1,core_relevant,core_audit
work_ee63135ebdac98b8,Juliane Thoener,thoener|j,2,core_relevant,core_audit
work_ee63135ebdac98b8,Esmeralda Tafani,tafani|e,3,core_relevant,core_audit
work_ee63135ebdac98b8,D. Pauls,pauls|d,4,core_relevant,core_audit
work_ee63135ebdac98b8,O. Mayseless,mayseless|o,5,core_relevant,core_audit
work_ee63135ebdac98b8,M. Strauch,strauch|m,6,core_relevant,core_audit
work_ee63135ebdac98b8,K. Eichler,eichler|k,7,core_relevant,core_audit
work_ee63135ebdac98b8,A. Champion,champion|a,8,core_relevant,core_audit
work_ee63135ebdac98b8,O. Kobler,kobler|o,9,core_relevant,core_audit
work_ee63135ebdac98b8,Denise Weber,weber|d,10,core_relevant,core_audit
work_ee63135ebdac98b8,Edanur Sen,sen|e,11,core_relevant,core_audit
work_ee63135ebdac98b8,Aliće Weiglein,weiglein|a,12,core_relevant,core_audit
work_ee63135ebdac98b8,V. Hartenstein,hartenstein|v,13,core_relevant,core_audit
work_ee63135ebdac98b8,Charalampos-Chrysovalantis Chytoudis-Peroudis,chytoudis-peroudis|c,14,core_relevant,core_audit
work_ee63135ebdac98b8,T. Jovanic,jovanic|t,15,core_relevant,core_audit
work_ee63135ebdac98b8,Andreas S. Thum,thum|as,16,core_relevant,core_audit
work_ee63135ebdac98b8,Astrid Rohwedder,rohwedder|a,17,core_relevant,core_audit
work_ee63135ebdac98b8,M. Schleyer,schleyer|m,18,core_relevant,core_audit
work_ee63135ebdac98b8,B. Gerber,gerber|b,19,core_relevant,core_audit
work_ee9a72125273ad8d,T. Godenschwege,godenschwege|t,1,core_relevant,core_audit
work_ee9a72125273ad8d,J. Simpson,simpson|j,2,core_relevant,core_audit
work_ee9a72125273ad8d,Xiaoliang Shan,shan|x,3,core_relevant,core_audit
work_ee9a72125273ad8d,Greg J. Bashaw,bashaw|gj,4,core_relevant,core_audit
work_ee9a72125273ad8d,C. Goodman,goodman|c,5,core_relevant,core_audit
work_ee9a72125273ad8d,R. Murphey,murphey|r,6,core_relevant,core_audit
work_eeb0c8d7348a2bd4,Anthony Deluca,deluca|a,1,core_relevant,core_audit
work_eeb0c8d7348a2bd4,Brooke Bascom,bascom|b,2,core_relevant,core_audit
work_eeb0c8d7348a2bd4,Daniela A Key Planas,planas|dak,3,core_relevant,core_audit
work_eeb0c8d7348a2bd4,Matthew A. Kocher,kocher|ma,4,core_relevant,core_audit
work_eeb0c8d7348a2bd4,Marielise Torres,torres|m,5,core_relevant,core_audit
work_eeb0c8d7348a2bd4,M. Arbeitman,arbeitman|m,6,core_relevant,core_audit
work_eef15d36f4fa729e,Carsten H. Tischbirek,tischbirek|ch,1,core_relevant,core_audit
work_eef15d36f4fa729e,Lingjing Fang,fang|l,2,core_relevant,core_audit
work_eef15d36f4fa729e,Duncan M. Chadly,chadly|dm,3,core_relevant,core_audit
work_eef15d36f4fa729e,Saori Lobbia,lobbia|s,4,core_relevant,core_audit
work_eef15d36f4fa729e,J. D. Aguirre,aguirre|jd,5,core_relevant,core_audit
work_eef15d36f4fa729e,Yodai Takei,takei|y,6,core_relevant,core_audit
work_eef15d36f4fa729e,Chun-Hao Chen,chen|c,7,core_relevant,core_audit
work_eef15d36f4fa729e,Paul W. Sternberg,sternberg|pw,8,core_relevant,core_audit
work_eef15d36f4fa729e,Carlos Lois,lois|c,9,core_relevant,core_audit
work_eef15d36f4fa729e,M. Elowitz,elowitz|m,10,core_relevant,core_audit
work_eef15d36f4fa729e,Long Cai,cai|l,11,core_relevant,core_audit
work_ef1b30a572169947,Venkatakrishnan Ramaswamy,ramaswamy|v,1,core_relevant,core_audit
work_ef2fffba97b01cff,A. Stepanyants,stepanyants|a,1,core_relevant,core_audit
work_ef2fffba97b01cff,D. Chklovskii,chklovskii|d,2,core_relevant,core_audit
work_efa1acdd97113edd,Ian Maze,maze|i,1,adjacent_relevant,core_audit
work_efa1acdd97113edd,Ian Maze,maze|i,2,adjacent_relevant,core_audit
work_efa1acdd97113edd,Wendy Wenderski,wenderski|w,3,adjacent_relevant,core_audit
work_efa1acdd97113edd,K. Noh,noh|k,4,adjacent_relevant,core_audit
work_efa1acdd97113edd,R. Bagot,bagot|r,5,adjacent_relevant,core_audit
work_efa1acdd97113edd,Nikos Tzavaras,tzavaras|n,6,adjacent_relevant,core_audit
work_efa1acdd97113edd,Immanuel Purushothaman,purushothaman|i,7,adjacent_relevant,core_audit
work_efa1acdd97113edd,Simon J. Elsässer,elsässer|sj,8,adjacent_relevant,core_audit
work_efa1acdd97113edd,Yin Guo,guo|y,9,adjacent_relevant,core_audit
work_efa1acdd97113edd,C. Ionete,ionete|c,10,adjacent_relevant,core_audit
work_efa1acdd97113edd,Y. Hurd,hurd|y,11,adjacent_relevant,core_audit
work_efa1acdd97113edd,C. Tamminga,tamminga|c,12,adjacent_relevant,core_audit
work_efa1acdd97113edd,Tobias Halene,halene|t,13,adjacent_relevant,core_audit
work_efa1acdd97113edd,Lorna Farrelly,farrelly|l,14,adjacent_relevant,core_audit
work_efa1acdd97113edd,A. Soshnev,soshnev|a,15,adjacent_relevant,core_audit
work_efa1acdd97113edd,Duancheng Wen,wen|d,16,adjacent_relevant,core_audit
work_efa1acdd97113edd,S. Rafii,rafii|s,17,adjacent_relevant,core_audit
work_efa1acdd97113edd,Marc R. Birtwistle,birtwistle|mr,18,adjacent_relevant,core_audit
work_efa1acdd97113edd,S. Akbarian,akbarian|s,19,adjacent_relevant,core_audit
work_efa1acdd97113edd,B. Buchholz,buchholz|b,20,adjacent_relevant,core_audit
work_efa1acdd97113edd,R. Blitzer,blitzer|r,21,adjacent_relevant,core_audit
work_efa1acdd97113edd,E. Nestler,nestler|e,22,adjacent_relevant,core_audit
work_efa1acdd97113edd,Zuo-Fei Yuan,yuan|z,23,adjacent_relevant,core_audit
work_efa1acdd97113edd,B. Garcia,garcia|b,24,adjacent_relevant,core_audit
work_efa1acdd97113edd,Li Shen,shen|l,25,adjacent_relevant,core_audit
work_efa1acdd97113edd,H. Molina,molina|h,26,adjacent_relevant,core_audit
work_efa1acdd97113edd,C. Allis,allis|c,27,adjacent_relevant,core_audit
work_efc0158084170b5d,Sveva Dallere,dallere|s,1,role_bridge,role_bridge
work_efc0158084170b5d,A. Migheli,migheli|a,2,role_bridge,role_bridge
work_efc0158084170b5d,A. Vercelli,vercelli|a,3,role_bridge,role_bridge
work_f0100b9066a02655,Jody Clements,clements|j,1,core_relevant,core_audit
work_f0100b9066a02655,Cristian Goina,goina|c,2,core_relevant,core_audit
work_f0100b9066a02655,Philip M. Hubbard,hubbard|pm,3,core_relevant,core_audit
work_f0100b9066a02655,Takashi Kawase,kawase|t,4,core_relevant,core_audit
work_f0100b9066a02655,D. J. Olbris,olbris|dj,5,core_relevant,core_audit
work_f0100b9066a02655,H. Otsuna,otsuna|h,6,core_relevant,core_audit
work_f0100b9066a02655,Rob Svirskas,svirskas|r,7,core_relevant,core_audit
work_f0100b9066a02655,Konrad Rokicki,rokicki|k,8,core_relevant,core_audit
work_f0209d7bdfe6efad,K. Harris,harris|k,1,core_relevant,core_audit
work_f0209d7bdfe6efad,J. Špaček,špaček|j,2,core_relevant,core_audit
work_f0209d7bdfe6efad,Maria Elizabeth Bell,bell|me,3,core_relevant,core_audit
work_f0209d7bdfe6efad,Patrick H. Parker,parker|ph,4,core_relevant,core_audit
work_f0209d7bdfe6efad,Laurence Lindsey,lindsey|l,5,core_relevant,core_audit
work_f0209d7bdfe6efad,Alex Baden,baden|a,6,core_relevant,core_audit
work_f0209d7bdfe6efad,J. Vogelstein,vogelstein|j,7,core_relevant,core_audit
work_f0209d7bdfe6efad,R. Burns,burns|r,8,core_relevant,core_audit
work_f0337b901bc751d2,J. Jézéquel,jézéquel|j,1,core_relevant,core_audit
work_f0337b901bc751d2,G. Condomitti,condomitti|g,2,core_relevant,core_audit
work_f0337b901bc751d2,Tim Kroon,kroon|t,3,core_relevant,core_audit
work_f0337b901bc751d2,F. Hamid,hamid|f,4,core_relevant,core_audit
work_f0337b901bc751d2,Stella Sanalidou,sanalidou|s,5,core_relevant,core_audit
work_f0337b901bc751d2,Teresa Garces,garces|t,6,core_relevant,core_audit
work_f0337b901bc751d2,Patricia Maeso,maeso|p,7,core_relevant,core_audit
work_f0337b901bc751d2,M. Balia,balia|m,8,core_relevant,core_audit
work_f0337b901bc751d2,Beatriz Rico,rico|b,9,core_relevant,core_audit
work_f042760cc79f80e4,Arent J. Kievits,kievits|aj,1,role_bridge,role_bridge
work_f042760cc79f80e4,R. Lane,lane|r,2,role_bridge,role_bridge
work_f042760cc79f80e4,Elizabeth C. Carroll,carroll|ec,3,role_bridge,role_bridge
work_f042760cc79f80e4,J. Hoogenboom,hoogenboom|j,4,role_bridge,role_bridge
work_f0439b44f01e4c2f,Hannah Martinez,martinez|h,1,core_relevant,core_audit
work_f0439b44f01e4c2f,Nicole K. Guittari,guittari|nk,2,core_relevant,core_audit
work_f0439b44f01e4c2f,T. Gion,gion|t,3,core_relevant,core_audit
work_f0439b44f01e4c2f,Robert Hider,hider|r,4,core_relevant,core_audit
work_f0439b44f01e4c2f,Erik C. Johnson,johnson|ec,5,core_relevant,core_audit
work_f0439b44f01e4c2f,Jordan K. Matelsky,matelsky|jk,6,core_relevant,core_audit
work_f0439b44f01e4c2f,Nicole Tregoning,tregoning|n,7,core_relevant,core_audit
work_f0439b44f01e4c2f,Daniel Xenes,xenes|d,8,core_relevant,core_audit
work_f0439b44f01e4c2f,Brock Andrew Wester,wester|ba,9,core_relevant,core_audit
work_f05ae9242fd4831a,S. P. Brown,brown|sp,1,core_relevant,core_audit
work_f05ae9242fd4831a,S. Hestrin,hestrin|s,2,core_relevant,core_audit
work_f069030f2c4c92b6,Lucy Ngo,ngo|l,1,core_relevant,core_audit
